Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-14,08:00-08:30,Fixed,ATM,Offline,On-Us,681328210,697293681,-15965471,1622,2717,4339
2026-05-14,08:00-08:30,Fixed,ATM,Offline,Off-Us,424509607,444537690,-20028083,1155,1169,2324
2026-05-14,08:00-08:30,Fixed,BCMS,Online,On-Us,532485780,547152640,-14666860,1924,4452,6376
2026-05-14,08:00-08:30,Fixed,BCMS,Online,Off-Us,439897542,455319094,-15421552,2048,2957,5005
2026-05-14,08:00-08:30,Fixed,ENET,Online,On-Us,743866159,758601364,-14735205,4798,1414,6212
2026-05-14,08:00-08:30,Fixed,ENET,Online,Off-Us,570924852,585037360,-14112508,1636,3434,5070
2026-05-14,08:00-08:30,Fixed,TELL,Offline,On-Us,529030918,542746731,-13715813,3914,1930,5844
2026-05-14,08:00-08:30,Fixed,TELL,Offline,Off-Us,372595373,389310741,-16715368,1341,1610,2951
2026-05-14,08:00-08:30,Saving,ATM,Offline,On-Us,572297420,588584474,-16287054,4188,3952,8140
2026-05-14,08:00-08:30,Saving,ATM,Offline,Off-Us,502836735,516908910,-14072175,4963,1820,6783
2026-05-14,08:00-08:30,Saving,BCMS,Online,On-Us,639328291,657840544,-18512253,3624,3924,7548
2026-05-14,08:00-08:30,Saving,BCMS,Online,Off-Us,206634982,227481371,-20846389,4711,3678,8389
2026-05-14,08:00-08:30,Saving,ENET,Online,On-Us,712526200,727534037,-15007837,2686,4368,7054
2026-05-14,08:00-08:30,Saving,ENET,Online,Off-Us,595308206,606450136,-11141930,2211,4792,7003
2026-05-14,08:00-08:30,Saving,TELL,Offline,On-Us,552559366,566405833,-13846467,4713,1282,5995
2026-05-14,08:00-08:30,Saving,TELL,Offline,Off-Us,538611785,549810235,-11198450,4371,2797,7168
2026-05-14,08:00-08:30,Current,ATM,Offline,On-Us,223676174,246232630,-22556456,4751,4709,9460
2026-05-14,08:00-08:30,Current,ATM,Offline,Off-Us,628743655,649064496,-20320841,1248,3835,5083
2026-05-14,08:00-08:30,Current,BCMS,Online,On-Us,287853701,298902999,-11049298,1279,3440,4719
2026-05-14,08:00-08:30,Current,BCMS,Online,Off-Us,218637009,232859319,-14222310,1154,3744,4898
2026-05-14,08:00-08:30,Current,ENET,Online,On-Us,591688918,611922013,-20233095,2609,3646,6255
2026-05-14,08:00-08:30,Current,ENET,Online,Off-Us,792480345,806247650,-13767305,3147,2022,5169
2026-05-14,08:00-08:30,Current,TELL,Offline,On-Us,762302079,782222665,-19920586,1209,4259,5468
2026-05-14,08:00-08:30,Current,TELL,Offline,Off-Us,768938844,792262203,-23323359,1496,4410,5906
