Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-06,04:30-05:00,Fixed,ATM,Offline,On-Us,346549385,359647540,-13098155,4664,4057,8721
2026-05-06,04:30-05:00,Fixed,ATM,Offline,Off-Us,561291561,577142943,-15851382,2222,3879,6101
2026-05-06,04:30-05:00,Fixed,BCMS,Online,On-Us,715619200,741607511,-25988311,1162,4598,5760
2026-05-06,04:30-05:00,Fixed,BCMS,Online,Off-Us,684388114,710050181,-25662067,4825,3525,8350
2026-05-06,04:30-05:00,Fixed,ENET,Online,On-Us,414860315,440993557,-26133242,832,2376,3208
2026-05-06,04:30-05:00,Fixed,ENET,Online,Off-Us,253010977,273217290,-20206313,1072,4714,5786
2026-05-06,04:30-05:00,Fixed,TELL,Offline,On-Us,416427602,429080411,-12652809,3893,1806,5699
2026-05-06,04:30-05:00,Fixed,TELL,Offline,Off-Us,323697255,336493479,-12796224,1972,3325,5297
2026-05-06,04:30-05:00,Saving,ATM,Offline,On-Us,557695186,573974513,-16279327,3160,4976,8136
2026-05-06,04:30-05:00,Saving,ATM,Offline,Off-Us,669437415,688581055,-19143640,3113,4868,7981
2026-05-06,04:30-05:00,Saving,BCMS,Online,On-Us,484400550,499710249,-15309699,816,1774,2590
2026-05-06,04:30-05:00,Saving,BCMS,Online,Off-Us,646617353,658869201,-12251848,801,4236,5037
2026-05-06,04:30-05:00,Saving,ENET,Online,On-Us,710092324,727964253,-17871929,4614,1032,5646
2026-05-06,04:30-05:00,Saving,ENET,Online,Off-Us,599973089,623663566,-23690477,2412,4509,6921
2026-05-06,04:30-05:00,Saving,TELL,Offline,On-Us,522025732,548057663,-26031931,909,4621,5530
2026-05-06,04:30-05:00,Saving,TELL,Offline,Off-Us,463724411,487189091,-23464680,3866,4329,8195
2026-05-06,04:30-05:00,Current,ATM,Offline,On-Us,235762953,252271550,-16508597,1149,3437,4586
2026-05-06,04:30-05:00,Current,ATM,Offline,Off-Us,375868464,396406065,-20537601,4230,4247,8477
2026-05-06,04:30-05:00,Current,BCMS,Online,On-Us,359716800,376919065,-17202265,3744,1798,5542
2026-05-06,04:30-05:00,Current,BCMS,Online,Off-Us,574723530,586384242,-11660712,3630,2829,6459
2026-05-06,04:30-05:00,Current,ENET,Online,On-Us,280563419,294865221,-14301802,1751,2631,4382
2026-05-06,04:30-05:00,Current,ENET,Online,Off-Us,386515680,401582283,-15066603,4713,1312,6025
2026-05-06,04:30-05:00,Current,TELL,Offline,On-Us,792501608,812023508,-19521900,1053,4770,5823
2026-05-06,04:30-05:00,Current,TELL,Offline,Off-Us,270361649,282463468,-12101819,3446,1873,5319
