Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-26,17:30-18:00,Fixed,ATM,Offline,On-Us,457527170,478366292,-20839122,4242,3336,7578
2026-05-26,17:30-18:00,Fixed,ATM,Offline,Off-Us,627288029,645013964,-17725935,4003,1710,5713
2026-05-26,17:30-18:00,Fixed,BCMS,Online,On-Us,279791065,294164410,-14373345,2529,1803,4332
2026-05-26,17:30-18:00,Fixed,BCMS,Online,Off-Us,296826536,314475048,-17648512,4664,4031,8695
2026-05-26,17:30-18:00,Fixed,ENET,Online,On-Us,321587920,341129651,-19541731,1420,3584,5004
2026-05-26,17:30-18:00,Fixed,ENET,Online,Off-Us,372367704,398111274,-25743570,4888,3902,8790
2026-05-26,17:30-18:00,Fixed,TELL,Offline,On-Us,711338997,730138364,-18799367,2180,1863,4043
2026-05-26,17:30-18:00,Fixed,TELL,Offline,Off-Us,259592972,279031181,-19438209,4861,4762,9623
2026-05-26,17:30-18:00,Saving,ATM,Offline,On-Us,424528701,449363263,-24834562,3942,4058,8000
2026-05-26,17:30-18:00,Saving,ATM,Offline,Off-Us,713198191,726074769,-12876578,3246,2464,5710
2026-05-26,17:30-18:00,Saving,BCMS,Online,On-Us,770642832,793662235,-23019403,1420,4506,5926
2026-05-26,17:30-18:00,Saving,BCMS,Online,Off-Us,624151665,650015654,-25863989,4636,3538,8174
2026-05-26,17:30-18:00,Saving,ENET,Online,On-Us,384631088,398314637,-13683549,856,3353,4209
2026-05-26,17:30-18:00,Saving,ENET,Online,Off-Us,309632933,336610563,-26977630,4122,2144,6266
2026-05-26,17:30-18:00,Saving,TELL,Offline,On-Us,602200183,628015067,-25814884,3811,1015,4826
2026-05-26,17:30-18:00,Saving,TELL,Offline,Off-Us,578501864,597415946,-18914082,1117,897,2014
2026-05-26,17:30-18:00,Current,ATM,Offline,On-Us,381860831,406230283,-24369452,2925,3337,6262
2026-05-26,17:30-18:00,Current,ATM,Offline,Off-Us,215338868,228931968,-13593100,4186,1426,5612
2026-05-26,17:30-18:00,Current,BCMS,Online,On-Us,728810217,747973704,-19163487,3126,1999,5125
2026-05-26,17:30-18:00,Current,BCMS,Online,Off-Us,532020484,553326796,-21306312,4428,2136,6564
2026-05-26,17:30-18:00,Current,ENET,Online,On-Us,358101164,382173406,-24072242,2001,1549,3550
2026-05-26,17:30-18:00,Current,ENET,Online,Off-Us,400426741,426858935,-26432194,2137,4298,6435
2026-05-26,17:30-18:00,Current,TELL,Offline,On-Us,753242986,769529630,-16286644,1418,4207,5625
2026-05-26,17:30-18:00,Current,TELL,Offline,Off-Us,293046211,319506090,-26459879,2372,1788,4160
