Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,07:30-08:00,Fixed,ATM,Offline,On-Us,332454335,350591416,-18137081,2966,1013,3979
2026-04-30,07:30-08:00,Fixed,ATM,Offline,Off-Us,756638521,773131107,-16492586,3518,1047,4565
2026-04-30,07:30-08:00,Fixed,BCMS,Online,On-Us,522596983,531759335,-9162352,1937,4056,5993
2026-04-30,07:30-08:00,Fixed,BCMS,Online,Off-Us,712594705,731000882,-18406177,1148,2118,3266
2026-04-30,07:30-08:00,Fixed,ENET,Online,On-Us,322861421,336112349,-13250928,1768,4564,6332
2026-04-30,07:30-08:00,Fixed,ENET,Online,Off-Us,714141551,724528679,-10387128,1564,4036,5600
2026-04-30,07:30-08:00,Fixed,TELL,Offline,On-Us,632041074,642390206,-10349132,3278,2715,5993
2026-04-30,07:30-08:00,Fixed,TELL,Offline,Off-Us,539309868,548933896,-9624028,2259,3721,5980
2026-04-30,07:30-08:00,Saving,ATM,Offline,On-Us,280095652,292363321,-12267669,4602,2846,7448
2026-04-30,07:30-08:00,Saving,ATM,Offline,Off-Us,413346212,431424762,-18078550,1936,840,2776
2026-04-30,07:30-08:00,Saving,BCMS,Online,On-Us,431093622,443983045,-12889423,2136,3999,6135
2026-04-30,07:30-08:00,Saving,BCMS,Online,Off-Us,557807071,576967130,-19160059,4773,4533,9306
2026-04-30,07:30-08:00,Saving,ENET,Online,On-Us,790487061,806068075,-15581014,1895,1517,3412
2026-04-30,07:30-08:00,Saving,ENET,Online,Off-Us,448943099,468648645,-19705546,4059,1656,5715
2026-04-30,07:30-08:00,Saving,TELL,Offline,On-Us,722293992,741567217,-19273225,3750,4696,8446
2026-04-30,07:30-08:00,Saving,TELL,Offline,Off-Us,416625517,433773132,-17147615,1278,1410,2688
2026-04-30,07:30-08:00,Current,ATM,Offline,On-Us,782571381,795493620,-12922239,4453,837,5290
2026-04-30,07:30-08:00,Current,ATM,Offline,Off-Us,419439425,432065648,-12626223,2219,803,3022
2026-04-30,07:30-08:00,Current,BCMS,Online,On-Us,299368518,315532634,-16164116,1901,839,2740
2026-04-30,07:30-08:00,Current,BCMS,Online,Off-Us,477578856,495433659,-17854803,4673,2871,7544
2026-04-30,07:30-08:00,Current,ENET,Online,On-Us,705385263,715588356,-10203093,1081,1111,2192
2026-04-30,07:30-08:00,Current,ENET,Online,Off-Us,287160451,300354768,-13194317,1193,1303,2496
2026-04-30,07:30-08:00,Current,TELL,Offline,On-Us,455465898,468343444,-12877546,811,2149,2960
2026-04-30,07:30-08:00,Current,TELL,Offline,Off-Us,749819707,768610311,-18790604,3485,2050,5535
