Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-26,19:30-20:00,Fixed,ATM,Offline,On-Us,496999601,501357309,-4357708,2573,1612,4185
2026-05-26,19:30-20:00,Fixed,ATM,Offline,Off-Us,615885032,618895902,-3010870,3796,2149,5945
2026-05-26,19:30-20:00,Fixed,BCMS,Online,On-Us,295791394,300039119,-4247725,1922,3250,5172
2026-05-26,19:30-20:00,Fixed,BCMS,Online,Off-Us,223960941,227137262,-3176321,2864,3440,6304
2026-05-26,19:30-20:00,Fixed,ENET,Online,On-Us,647638191,649987643,-2349452,1524,4934,6458
2026-05-26,19:30-20:00,Fixed,ENET,Online,Off-Us,432861796,435434586,-2572790,1299,2289,3588
2026-05-26,19:30-20:00,Fixed,TELL,Offline,On-Us,371559622,373964907,-2405285,3976,4795,8771
2026-05-26,19:30-20:00,Fixed,TELL,Offline,Off-Us,400587999,403665062,-3077063,876,4586,5462
2026-05-26,19:30-20:00,Saving,ATM,Offline,On-Us,373564955,377487097,-3922142,3394,4745,8139
2026-05-26,19:30-20:00,Saving,ATM,Offline,Off-Us,643463281,646469196,-3005915,4074,1893,5967
2026-05-26,19:30-20:00,Saving,BCMS,Online,On-Us,683985522,688551821,-4566299,3141,3086,6227
2026-05-26,19:30-20:00,Saving,BCMS,Online,Off-Us,717550602,721498315,-3947713,3702,2133,5835
2026-05-26,19:30-20:00,Saving,ENET,Online,On-Us,580160552,583893065,-3732513,2064,3441,5505
2026-05-26,19:30-20:00,Saving,ENET,Online,Off-Us,571426029,576686201,-5260172,924,3376,4300
2026-05-26,19:30-20:00,Saving,TELL,Offline,On-Us,379760194,382533075,-2772881,1650,1878,3528
2026-05-26,19:30-20:00,Saving,TELL,Offline,Off-Us,687914653,690934766,-3020113,4430,1626,6056
2026-05-26,19:30-20:00,Current,ATM,Offline,On-Us,376947896,379574193,-2626297,4202,1452,5654
2026-05-26,19:30-20:00,Current,ATM,Offline,Off-Us,338409446,341253530,-2844084,4796,1340,6136
2026-05-26,19:30-20:00,Current,BCMS,Online,On-Us,514878272,519064541,-4186269,3543,1286,4829
2026-05-26,19:30-20:00,Current,BCMS,Online,Off-Us,266886269,271692038,-4805769,1546,3344,4890
2026-05-26,19:30-20:00,Current,ENET,Online,On-Us,220281990,224541536,-4259546,3157,3919,7076
2026-05-26,19:30-20:00,Current,ENET,Online,Off-Us,366840108,370283933,-3443825,1053,4311,5364
2026-05-26,19:30-20:00,Current,TELL,Offline,On-Us,672181740,676062477,-3880737,2715,2437,5152
2026-05-26,19:30-20:00,Current,TELL,Offline,Off-Us,750846246,756041422,-5195176,4244,4959,9203
