Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-17,23:30-24:00,Fixed,ATM,Offline,On-Us,561634657,563068015,-1433358,4489,3856,8345
2026-05-17,23:30-24:00,Fixed,ATM,Offline,Off-Us,350693315,351885917,-1192602,4748,3852,8600
2026-05-17,23:30-24:00,Fixed,BCMS,Online,On-Us,417239717,418608804,-1369087,4049,1976,6025
2026-05-17,23:30-24:00,Fixed,BCMS,Online,Off-Us,468642103,470363935,-1721832,866,1892,2758
2026-05-17,23:30-24:00,Fixed,ENET,Online,On-Us,755732101,757331915,-1599814,2093,3394,5487
2026-05-17,23:30-24:00,Fixed,ENET,Online,Off-Us,455884905,457340992,-1456087,3323,2645,5968
2026-05-17,23:30-24:00,Fixed,TELL,Offline,On-Us,715557308,716801277,-1243969,2023,2705,4728
2026-05-17,23:30-24:00,Fixed,TELL,Offline,Off-Us,560277694,561234877,-957183,804,4295,5099
2026-05-17,23:30-24:00,Saving,ATM,Offline,On-Us,510487373,511398951,-911578,2807,4891,7698
2026-05-17,23:30-24:00,Saving,ATM,Offline,Off-Us,530127047,531625985,-1498938,3421,4054,7475
2026-05-17,23:30-24:00,Saving,BCMS,Online,On-Us,329771396,331297452,-1526056,1218,4884,6102
2026-05-17,23:30-24:00,Saving,BCMS,Online,Off-Us,399701520,401518032,-1816512,2800,2423,5223
2026-05-17,23:30-24:00,Saving,ENET,Online,On-Us,304453911,305436297,-982386,3260,1559,4819
2026-05-17,23:30-24:00,Saving,ENET,Online,Off-Us,286442546,287770236,-1327690,2772,4210,6982
2026-05-17,23:30-24:00,Saving,TELL,Offline,On-Us,753190087,755123272,-1933185,2823,1035,3858
2026-05-17,23:30-24:00,Saving,TELL,Offline,Off-Us,551048530,552678705,-1630175,3498,3983,7481
2026-05-17,23:30-24:00,Current,ATM,Offline,On-Us,630341245,631444276,-1103031,2883,4388,7271
2026-05-17,23:30-24:00,Current,ATM,Offline,Off-Us,771077841,773103023,-2025182,4028,2762,6790
2026-05-17,23:30-24:00,Current,BCMS,Online,On-Us,291532672,293549363,-2016691,4529,1030,5559
2026-05-17,23:30-24:00,Current,BCMS,Online,Off-Us,550179450,551657462,-1478012,993,2101,3094
2026-05-17,23:30-24:00,Current,ENET,Online,On-Us,418610062,420620395,-2010333,1899,917,2816
2026-05-17,23:30-24:00,Current,ENET,Online,Off-Us,352717196,353968602,-1251406,1028,2626,3654
2026-05-17,23:30-24:00,Current,TELL,Offline,On-Us,717294221,718513550,-1219329,3236,1163,4399
2026-05-17,23:30-24:00,Current,TELL,Offline,Off-Us,649060391,650740568,-1680177,4744,2786,7530
