Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,09:30-10:00,Fixed,ATM,Offline,On-Us,418060547,430064527,-12003980,1539,4051,5590
2026-04-28,09:30-10:00,Fixed,ATM,Offline,Off-Us,765897285,778585254,-12687969,1951,2733,4684
2026-04-28,09:30-10:00,Fixed,BCMS,Online,On-Us,267159418,287259961,-20100543,4898,1788,6686
2026-04-28,09:30-10:00,Fixed,BCMS,Online,Off-Us,513174535,528648047,-15473512,2862,4866,7728
2026-04-28,09:30-10:00,Fixed,ENET,Online,On-Us,730738917,747431608,-16692691,2750,1801,4551
2026-04-28,09:30-10:00,Fixed,ENET,Online,Off-Us,663914531,679030863,-15116332,3367,3497,6864
2026-04-28,09:30-10:00,Fixed,TELL,Offline,On-Us,699400499,717203173,-17802674,3994,2732,6726
2026-04-28,09:30-10:00,Fixed,TELL,Offline,Off-Us,761300058,771329802,-10029744,2585,1981,4566
2026-04-28,09:30-10:00,Saving,ATM,Offline,On-Us,264088408,275677468,-11589060,2553,3049,5602
2026-04-28,09:30-10:00,Saving,ATM,Offline,Off-Us,463685248,474982110,-11296862,2883,1258,4141
2026-04-28,09:30-10:00,Saving,BCMS,Online,On-Us,494215148,507066374,-12851226,3869,1725,5594
2026-04-28,09:30-10:00,Saving,BCMS,Online,Off-Us,389893968,409692592,-19798624,4271,4690,8961
2026-04-28,09:30-10:00,Saving,ENET,Online,On-Us,609643069,627595471,-17952402,3075,1987,5062
2026-04-28,09:30-10:00,Saving,ENET,Online,Off-Us,417798807,429599761,-11800954,3812,3324,7136
2026-04-28,09:30-10:00,Saving,TELL,Offline,On-Us,212644526,233067398,-20422872,1085,1247,2332
2026-04-28,09:30-10:00,Saving,TELL,Offline,Off-Us,614409473,636250341,-21840868,2763,2872,5635
2026-04-28,09:30-10:00,Current,ATM,Offline,On-Us,531636742,547386577,-15749835,3333,3772,7105
2026-04-28,09:30-10:00,Current,ATM,Offline,Off-Us,741894259,751706141,-9811882,1799,2736,4535
2026-04-28,09:30-10:00,Current,BCMS,Online,On-Us,714588283,735101167,-20512884,3982,864,4846
2026-04-28,09:30-10:00,Current,BCMS,Online,Off-Us,745873460,756501237,-10627777,4019,2893,6912
2026-04-28,09:30-10:00,Current,ENET,Online,On-Us,380532891,397757968,-17225077,2728,3236,5964
2026-04-28,09:30-10:00,Current,ENET,Online,Off-Us,326231895,346841479,-20609584,2112,4395,6507
2026-04-28,09:30-10:00,Current,TELL,Offline,On-Us,578811622,599846903,-21035281,4128,1077,5205
2026-04-28,09:30-10:00,Current,TELL,Offline,Off-Us,364421915,379167059,-14745144,1456,4827,6283
