Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-12,05:30-06:00,Fixed,ATM,Offline,On-Us,375510181,392910151,-17399970,4219,3048,7267
2026-05-12,05:30-06:00,Fixed,ATM,Offline,Off-Us,518113840,537370457,-19256617,1402,4858,6260
2026-05-12,05:30-06:00,Fixed,BCMS,Online,On-Us,505905148,526908944,-21003796,2322,1656,3978
2026-05-12,05:30-06:00,Fixed,BCMS,Online,Off-Us,495139555,511453465,-16313910,3838,885,4723
2026-05-12,05:30-06:00,Fixed,ENET,Online,On-Us,741647802,767356106,-25708304,4478,2178,6656
2026-05-12,05:30-06:00,Fixed,ENET,Online,Off-Us,344387610,360209596,-15821986,4924,3220,8144
2026-05-12,05:30-06:00,Fixed,TELL,Offline,On-Us,793539894,812912906,-19373012,3466,3239,6705
2026-05-12,05:30-06:00,Fixed,TELL,Offline,Off-Us,679752780,696098584,-16345804,3219,2609,5828
2026-05-12,05:30-06:00,Saving,ATM,Offline,On-Us,495267449,522043550,-26776101,2898,4542,7440
2026-05-12,05:30-06:00,Saving,ATM,Offline,Off-Us,611317339,628972573,-17655234,4945,2929,7874
2026-05-12,05:30-06:00,Saving,BCMS,Online,On-Us,562960280,583613983,-20653703,2224,3326,5550
2026-05-12,05:30-06:00,Saving,BCMS,Online,Off-Us,685698494,705944927,-20246433,3360,2528,5888
2026-05-12,05:30-06:00,Saving,ENET,Online,On-Us,649252014,667764658,-18512644,2384,1878,4262
2026-05-12,05:30-06:00,Saving,ENET,Online,Off-Us,732248857,752131058,-19882201,3644,825,4469
2026-05-12,05:30-06:00,Saving,TELL,Offline,On-Us,739301314,758431321,-19130007,4607,4355,8962
2026-05-12,05:30-06:00,Saving,TELL,Offline,Off-Us,208745952,225565285,-16819333,3513,2787,6300
2026-05-12,05:30-06:00,Current,ATM,Offline,On-Us,413541097,435635751,-22094654,3199,1435,4634
2026-05-12,05:30-06:00,Current,ATM,Offline,Off-Us,574183775,599674711,-25490936,1344,4134,5478
2026-05-12,05:30-06:00,Current,BCMS,Online,On-Us,351518868,367252645,-15733777,1910,2747,4657
2026-05-12,05:30-06:00,Current,BCMS,Online,Off-Us,489880622,509172385,-19291763,4030,3189,7219
2026-05-12,05:30-06:00,Current,ENET,Online,On-Us,204519394,231019888,-26500494,2247,4915,7162
2026-05-12,05:30-06:00,Current,ENET,Online,Off-Us,485346480,508387717,-23041237,4397,4150,8547
2026-05-12,05:30-06:00,Current,TELL,Offline,On-Us,446701604,461121254,-14419650,4374,3694,8068
2026-05-12,05:30-06:00,Current,TELL,Offline,Off-Us,612441754,634970188,-22528434,1681,3479,5160
