Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-19,01:00-01:30,Fixed,ATM,Offline,On-Us,298419512,302474441,-4054929,1519,1145,2664
2026-05-19,01:00-01:30,Fixed,ATM,Offline,Off-Us,517489753,520161391,-2671638,3424,3709,7133
2026-05-19,01:00-01:30,Fixed,BCMS,Online,On-Us,790889796,794782065,-3892269,1930,3834,5764
2026-05-19,01:00-01:30,Fixed,BCMS,Online,Off-Us,336899869,339892867,-2992998,4345,2819,7164
2026-05-19,01:00-01:30,Fixed,ENET,Online,On-Us,299459410,302036254,-2576844,3162,3689,6851
2026-05-19,01:00-01:30,Fixed,ENET,Online,Off-Us,542146947,547121286,-4974339,4106,3869,7975
2026-05-19,01:00-01:30,Fixed,TELL,Offline,On-Us,301187810,303998503,-2810693,3979,4018,7997
2026-05-19,01:00-01:30,Fixed,TELL,Offline,Off-Us,616765222,619952880,-3187658,967,1174,2141
2026-05-19,01:00-01:30,Saving,ATM,Offline,On-Us,216087211,219058945,-2971734,4187,3308,7495
2026-05-19,01:00-01:30,Saving,ATM,Offline,Off-Us,733338247,736531720,-3193473,4913,4182,9095
2026-05-19,01:00-01:30,Saving,BCMS,Online,On-Us,509844719,514477409,-4632690,1541,2092,3633
2026-05-19,01:00-01:30,Saving,BCMS,Online,Off-Us,609025410,613149345,-4123935,1272,2195,3467
2026-05-19,01:00-01:30,Saving,ENET,Online,On-Us,529194778,534110426,-4915648,3166,4352,7518
2026-05-19,01:00-01:30,Saving,ENET,Online,Off-Us,750573039,754776127,-4203088,3316,1201,4517
2026-05-19,01:00-01:30,Saving,TELL,Offline,On-Us,741081645,745932342,-4850697,3852,2879,6731
2026-05-19,01:00-01:30,Saving,TELL,Offline,Off-Us,795200976,799144384,-3943408,1695,2168,3863
2026-05-19,01:00-01:30,Current,ATM,Offline,On-Us,524352436,526731652,-2379216,2949,2438,5387
2026-05-19,01:00-01:30,Current,ATM,Offline,Off-Us,765280939,767612930,-2331991,4622,3871,8493
2026-05-19,01:00-01:30,Current,BCMS,Online,On-Us,705007561,709450197,-4442636,861,3593,4454
2026-05-19,01:00-01:30,Current,BCMS,Online,Off-Us,246003663,250031480,-4027817,3178,3039,6217
2026-05-19,01:00-01:30,Current,ENET,Online,On-Us,487871337,492371370,-4500033,4528,1730,6258
2026-05-19,01:00-01:30,Current,ENET,Online,Off-Us,399614089,403812467,-4198378,2437,4537,6974
2026-05-19,01:00-01:30,Current,TELL,Offline,On-Us,243556165,246249374,-2693209,3441,3843,7284
2026-05-19,01:00-01:30,Current,TELL,Offline,Off-Us,405506891,408437569,-2930678,2950,2653,5603
