Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-13,21:00-21:30,Fixed,ATM,Offline,On-Us,635389210,641603763,-6214553,830,4241,5071
2026-05-13,21:00-21:30,Fixed,ATM,Offline,Off-Us,775295015,778936069,-3641054,4971,1687,6658
2026-05-13,21:00-21:30,Fixed,BCMS,Online,On-Us,317959477,321905271,-3945794,4147,3678,7825
2026-05-13,21:00-21:30,Fixed,BCMS,Online,Off-Us,502672898,506938287,-4265389,3089,1250,4339
2026-05-13,21:00-21:30,Fixed,ENET,Online,On-Us,785056852,790129555,-5072703,1243,1298,2541
2026-05-13,21:00-21:30,Fixed,ENET,Online,Off-Us,320663606,325335163,-4671557,2578,3974,6552
2026-05-13,21:00-21:30,Fixed,TELL,Offline,On-Us,649827164,655018251,-5191087,1774,4095,5869
2026-05-13,21:00-21:30,Fixed,TELL,Offline,Off-Us,582607752,589089148,-6481396,2870,2654,5524
2026-05-13,21:00-21:30,Saving,ATM,Offline,On-Us,482192292,487867104,-5674812,3256,3701,6957
2026-05-13,21:00-21:30,Saving,ATM,Offline,Off-Us,450229278,454100182,-3870904,1829,1258,3087
2026-05-13,21:00-21:30,Saving,BCMS,Online,On-Us,663215042,667136152,-3921110,4048,4940,8988
2026-05-13,21:00-21:30,Saving,BCMS,Online,Off-Us,552595199,555539798,-2944599,4320,1063,5383
2026-05-13,21:00-21:30,Saving,ENET,Online,On-Us,470577540,475506210,-4928670,4377,3755,8132
2026-05-13,21:00-21:30,Saving,ENET,Online,Off-Us,235056324,240955994,-5899670,3801,2381,6182
2026-05-13,21:00-21:30,Saving,TELL,Offline,On-Us,580450746,583451545,-3000799,1604,1919,3523
2026-05-13,21:00-21:30,Saving,TELL,Offline,Off-Us,318965849,324177001,-5211152,1486,1139,2625
2026-05-13,21:00-21:30,Current,ATM,Offline,On-Us,466044101,469290800,-3246699,3562,4666,8228
2026-05-13,21:00-21:30,Current,ATM,Offline,Off-Us,259423069,264023663,-4600594,3187,2010,5197
2026-05-13,21:00-21:30,Current,BCMS,Online,On-Us,540088905,544492499,-4403594,2867,1280,4147
2026-05-13,21:00-21:30,Current,BCMS,Online,Off-Us,330850040,337597863,-6747823,1964,4690,6654
2026-05-13,21:00-21:30,Current,ENET,Online,On-Us,453051247,458723217,-5671970,3338,1615,4953
2026-05-13,21:00-21:30,Current,ENET,Online,Off-Us,457049463,460267792,-3218329,4109,1566,5675
2026-05-13,21:00-21:30,Current,TELL,Offline,On-Us,296617563,301382177,-4764614,1679,3590,5269
2026-05-13,21:00-21:30,Current,TELL,Offline,Off-Us,299900299,303220519,-3320220,3254,4373,7627
