Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-30,06:30-07:00,Fixed,ATM,Offline,On-Us,241425074,258437511,-17012437,4365,4118,8483
2026-05-30,06:30-07:00,Fixed,ATM,Offline,Off-Us,795169924,807369761,-12199837,1311,3878,5189
2026-05-30,06:30-07:00,Fixed,BCMS,Online,On-Us,209894129,220053754,-10159625,2818,4736,7554
2026-05-30,06:30-07:00,Fixed,BCMS,Online,Off-Us,306790685,324258315,-17467630,3127,2385,5512
2026-05-30,06:30-07:00,Fixed,ENET,Online,On-Us,447468256,458948216,-11479960,2572,2194,4766
2026-05-30,06:30-07:00,Fixed,ENET,Online,Off-Us,536024497,551187214,-15162717,4403,3360,7763
2026-05-30,06:30-07:00,Fixed,TELL,Offline,On-Us,331767158,343910278,-12143120,1879,1068,2947
2026-05-30,06:30-07:00,Fixed,TELL,Offline,Off-Us,280397638,301417925,-21020287,3058,1818,4876
2026-05-30,06:30-07:00,Saving,ATM,Offline,On-Us,576795295,597760076,-20964781,3560,3986,7546
2026-05-30,06:30-07:00,Saving,ATM,Offline,Off-Us,604785043,624274267,-19489224,3846,2735,6581
2026-05-30,06:30-07:00,Saving,BCMS,Online,On-Us,278545693,298218365,-19672672,2891,4522,7413
2026-05-30,06:30-07:00,Saving,BCMS,Online,Off-Us,568953029,587570338,-18617309,2930,2958,5888
2026-05-30,06:30-07:00,Saving,ENET,Online,On-Us,281524043,293247249,-11723206,2015,2143,4158
2026-05-30,06:30-07:00,Saving,ENET,Online,Off-Us,260503005,279636831,-19133826,4565,2657,7222
2026-05-30,06:30-07:00,Saving,TELL,Offline,On-Us,449989598,461274681,-11285083,1155,1414,2569
2026-05-30,06:30-07:00,Saving,TELL,Offline,Off-Us,607398295,618115056,-10716761,4209,4267,8476
2026-05-30,06:30-07:00,Current,ATM,Offline,On-Us,457498328,471091106,-13592778,2676,2859,5535
2026-05-30,06:30-07:00,Current,ATM,Offline,Off-Us,642223420,659346047,-17122627,4180,2402,6582
2026-05-30,06:30-07:00,Current,BCMS,Online,On-Us,662494625,683428924,-20934299,2448,2134,4582
2026-05-30,06:30-07:00,Current,BCMS,Online,Off-Us,293227402,315033031,-21805629,4769,1451,6220
2026-05-30,06:30-07:00,Current,ENET,Online,On-Us,653616502,664381436,-10764934,1176,3628,4804
2026-05-30,06:30-07:00,Current,ENET,Online,Off-Us,307600791,322633397,-15032606,3691,3520,7211
2026-05-30,06:30-07:00,Current,TELL,Offline,On-Us,350586476,369013017,-18426541,3059,1364,4423
2026-05-30,06:30-07:00,Current,TELL,Offline,Off-Us,752565340,763560527,-10995187,3462,3759,7221
