Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-22,04:30-05:00,Fixed,ATM,Offline,On-Us,211565140,234612641,-23047501,3345,3473,6818
2026-05-22,04:30-05:00,Fixed,ATM,Offline,Off-Us,565749582,579602145,-13852563,3947,834,4781
2026-05-22,04:30-05:00,Fixed,BCMS,Online,On-Us,204922744,225168595,-20245851,3556,2998,6554
2026-05-22,04:30-05:00,Fixed,BCMS,Online,Off-Us,250026326,268779394,-18753068,2222,3612,5834
2026-05-22,04:30-05:00,Fixed,ENET,Online,On-Us,505963482,518120852,-12157370,2157,1234,3391
2026-05-22,04:30-05:00,Fixed,ENET,Online,Off-Us,255652158,270681967,-15029809,4128,1757,5885
2026-05-22,04:30-05:00,Fixed,TELL,Offline,On-Us,394436108,421645118,-27209010,4443,1520,5963
2026-05-22,04:30-05:00,Fixed,TELL,Offline,Off-Us,225519912,251599472,-26079560,2556,3795,6351
2026-05-22,04:30-05:00,Saving,ATM,Offline,On-Us,482800681,495120401,-12319720,4922,2237,7159
2026-05-22,04:30-05:00,Saving,ATM,Offline,Off-Us,592204805,614333069,-22128264,3823,1575,5398
2026-05-22,04:30-05:00,Saving,BCMS,Online,On-Us,683810996,699658960,-15847964,2947,1328,4275
2026-05-22,04:30-05:00,Saving,BCMS,Online,Off-Us,741267229,768781186,-27513957,3977,3724,7701
2026-05-22,04:30-05:00,Saving,ENET,Online,On-Us,560647605,581203479,-20555874,2650,4733,7383
2026-05-22,04:30-05:00,Saving,ENET,Online,Off-Us,708784355,729570688,-20786333,4175,4266,8441
2026-05-22,04:30-05:00,Saving,TELL,Offline,On-Us,680543925,706837157,-26293232,4492,1224,5716
2026-05-22,04:30-05:00,Saving,TELL,Offline,Off-Us,442958770,457217383,-14258613,2154,4507,6661
2026-05-22,04:30-05:00,Current,ATM,Offline,On-Us,700497270,728519978,-28022708,2330,2936,5266
2026-05-22,04:30-05:00,Current,ATM,Offline,Off-Us,662174565,687790425,-25615860,3482,2486,5968
2026-05-22,04:30-05:00,Current,BCMS,Online,On-Us,622191887,645483520,-23291633,2076,3338,5414
2026-05-22,04:30-05:00,Current,BCMS,Online,Off-Us,470221903,494050334,-23828431,1670,2902,4572
2026-05-22,04:30-05:00,Current,ENET,Online,On-Us,492714508,515568619,-22854111,1781,1841,3622
2026-05-22,04:30-05:00,Current,ENET,Online,Off-Us,592301139,607308326,-15007187,2191,4136,6327
2026-05-22,04:30-05:00,Current,TELL,Offline,On-Us,292745787,319590005,-26844218,1137,3281,4418
2026-05-22,04:30-05:00,Current,TELL,Offline,Off-Us,245047382,263504542,-18457160,3853,1349,5202
