Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-15,06:00-06:30,Fixed,ATM,Offline,On-Us,452671928,475277461,-22605533,3651,938,4589
2026-05-15,06:00-06:30,Fixed,ATM,Offline,Off-Us,740165035,750643050,-10478015,4165,2707,6872
2026-05-15,06:00-06:30,Fixed,BCMS,Online,On-Us,777344377,788830035,-11485658,4710,1449,6159
2026-05-15,06:00-06:30,Fixed,BCMS,Online,Off-Us,228830261,247739190,-18908929,4265,1253,5518
2026-05-15,06:00-06:30,Fixed,ENET,Online,On-Us,231626015,245223084,-13597069,3967,4054,8021
2026-05-15,06:00-06:30,Fixed,ENET,Online,Off-Us,439324907,450617002,-11292095,1784,1297,3081
2026-05-15,06:00-06:30,Fixed,TELL,Offline,On-Us,332908247,344988308,-12080061,3263,3749,7012
2026-05-15,06:00-06:30,Fixed,TELL,Offline,Off-Us,568586204,584570673,-15984469,4840,1065,5905
2026-05-15,06:00-06:30,Saving,ATM,Offline,On-Us,511989640,535200175,-23210535,3509,3434,6943
2026-05-15,06:00-06:30,Saving,ATM,Offline,Off-Us,608911815,625588068,-16676253,4311,3019,7330
2026-05-15,06:00-06:30,Saving,BCMS,Online,On-Us,459991034,472306056,-12315022,3087,2904,5991
2026-05-15,06:00-06:30,Saving,BCMS,Online,Off-Us,405183921,422728863,-17544942,3208,4576,7784
2026-05-15,06:00-06:30,Saving,ENET,Online,On-Us,687548798,703224613,-15675815,2730,3005,5735
2026-05-15,06:00-06:30,Saving,ENET,Online,Off-Us,344053529,361132296,-17078767,3330,2919,6249
2026-05-15,06:00-06:30,Saving,TELL,Offline,On-Us,260169202,275454436,-15285234,3373,2666,6039
2026-05-15,06:00-06:30,Saving,TELL,Offline,Off-Us,327783669,348739373,-20955704,4659,2046,6705
2026-05-15,06:00-06:30,Current,ATM,Offline,On-Us,738158158,756693107,-18534949,2138,2972,5110
2026-05-15,06:00-06:30,Current,ATM,Offline,Off-Us,642450518,660393011,-17942493,3150,3224,6374
2026-05-15,06:00-06:30,Current,BCMS,Online,On-Us,508940853,525643132,-16702279,4431,2831,7262
2026-05-15,06:00-06:30,Current,BCMS,Online,Off-Us,780350362,793589179,-13238817,3421,3992,7413
2026-05-15,06:00-06:30,Current,ENET,Online,On-Us,623516524,644531370,-21014846,3708,4913,8621
2026-05-15,06:00-06:30,Current,ENET,Online,Off-Us,305346345,322101625,-16755280,2647,1048,3695
2026-05-15,06:00-06:30,Current,TELL,Offline,On-Us,435182908,445501171,-10318263,2093,2017,4110
2026-05-15,06:00-06:30,Current,TELL,Offline,Off-Us,298903353,309991556,-11088203,2536,4738,7274
