Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-11,00:30-01:00,Fixed,ATM,Offline,On-Us,316232793,320404603,-4171810,2542,3126,5668
2026-05-11,00:30-01:00,Fixed,ATM,Offline,Off-Us,747115179,754702700,-7587521,3934,1354,5288
2026-05-11,00:30-01:00,Fixed,BCMS,Online,On-Us,768476851,772982599,-4505748,2485,3630,6115
2026-05-11,00:30-01:00,Fixed,BCMS,Online,Off-Us,537676253,542461343,-4785090,1041,4194,5235
2026-05-11,00:30-01:00,Fixed,ENET,Online,On-Us,360710166,369386769,-8676603,3373,4369,7742
2026-05-11,00:30-01:00,Fixed,ENET,Online,Off-Us,360992460,369170080,-8177620,2382,2420,4802
2026-05-11,00:30-01:00,Fixed,TELL,Offline,On-Us,258663521,264652212,-5988691,2980,4923,7903
2026-05-11,00:30-01:00,Fixed,TELL,Offline,Off-Us,377612129,385802377,-8190248,3694,4814,8508
2026-05-11,00:30-01:00,Saving,ATM,Offline,On-Us,485021236,490931842,-5910606,3622,952,4574
2026-05-11,00:30-01:00,Saving,ATM,Offline,Off-Us,570146153,575404245,-5258092,2280,3878,6158
2026-05-11,00:30-01:00,Saving,BCMS,Online,On-Us,354906530,359057311,-4150781,1247,2404,3651
2026-05-11,00:30-01:00,Saving,BCMS,Online,Off-Us,250554813,255607162,-5052349,3885,2129,6014
2026-05-11,00:30-01:00,Saving,ENET,Online,On-Us,642343297,649380474,-7037177,828,2762,3590
2026-05-11,00:30-01:00,Saving,ENET,Online,Off-Us,534347195,538491774,-4144579,841,1411,2252
2026-05-11,00:30-01:00,Saving,TELL,Offline,On-Us,486473993,494485057,-8011064,3160,3094,6254
2026-05-11,00:30-01:00,Saving,TELL,Offline,Off-Us,290987920,296620015,-5632095,1015,808,1823
2026-05-11,00:30-01:00,Current,ATM,Offline,On-Us,284461785,291444628,-6982843,3935,2740,6675
2026-05-11,00:30-01:00,Current,ATM,Offline,Off-Us,561562170,566524914,-4962744,3828,4284,8112
2026-05-11,00:30-01:00,Current,BCMS,Online,On-Us,673032646,680316291,-7283645,2324,970,3294
2026-05-11,00:30-01:00,Current,BCMS,Online,Off-Us,507888325,511727594,-3839269,944,2036,2980
2026-05-11,00:30-01:00,Current,ENET,Online,On-Us,349825363,358278763,-8453400,1654,1673,3327
2026-05-11,00:30-01:00,Current,ENET,Online,Off-Us,642351947,649849651,-7497704,1357,2447,3804
2026-05-11,00:30-01:00,Current,TELL,Offline,On-Us,443676666,449537170,-5860504,4426,4345,8771
2026-05-11,00:30-01:00,Current,TELL,Offline,Off-Us,227875056,235714874,-7839818,2903,4378,7281
