Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-21,23:00-23:30,Fixed,ATM,Offline,On-Us,413621223,417023720,-3402497,979,2478,3457
2026-05-21,23:00-23:30,Fixed,ATM,Offline,Off-Us,213648520,216457044,-2808524,1542,2195,3737
2026-05-21,23:00-23:30,Fixed,BCMS,Online,On-Us,718437440,720362389,-1924949,1360,4158,5518
2026-05-21,23:00-23:30,Fixed,BCMS,Online,Off-Us,234752633,238234283,-3481650,4986,4458,9444
2026-05-21,23:00-23:30,Fixed,ENET,Online,On-Us,758887509,760639447,-1751938,1511,3808,5319
2026-05-21,23:00-23:30,Fixed,ENET,Online,Off-Us,650901199,653329916,-2428717,4168,2412,6580
2026-05-21,23:00-23:30,Fixed,TELL,Offline,On-Us,778871999,781900131,-3028132,1550,3690,5240
2026-05-21,23:00-23:30,Fixed,TELL,Offline,Off-Us,305465498,309014113,-3548615,4394,980,5374
2026-05-21,23:00-23:30,Saving,ATM,Offline,On-Us,794150267,797572289,-3422022,839,2380,3219
2026-05-21,23:00-23:30,Saving,ATM,Offline,Off-Us,396840305,399279398,-2439093,4908,2118,7026
2026-05-21,23:00-23:30,Saving,BCMS,Online,On-Us,431348475,434509503,-3161028,4590,3016,7606
2026-05-21,23:00-23:30,Saving,BCMS,Online,Off-Us,207606477,210209965,-2603488,1280,2140,3420
2026-05-21,23:00-23:30,Saving,ENET,Online,On-Us,244310611,246729491,-2418880,2109,897,3006
2026-05-21,23:00-23:30,Saving,ENET,Online,Off-Us,676899951,679654470,-2754519,3695,3659,7354
2026-05-21,23:00-23:30,Saving,TELL,Offline,On-Us,676849440,679054323,-2204883,1720,3440,5160
2026-05-21,23:00-23:30,Saving,TELL,Offline,Off-Us,454941362,458461981,-3520619,3701,2814,6515
2026-05-21,23:00-23:30,Current,ATM,Offline,On-Us,774299192,777642234,-3343042,2869,4416,7285
2026-05-21,23:00-23:30,Current,ATM,Offline,Off-Us,604261128,606012960,-1751832,825,2438,3263
2026-05-21,23:00-23:30,Current,BCMS,Online,On-Us,535204934,537792487,-2587553,3283,966,4249
2026-05-21,23:00-23:30,Current,BCMS,Online,Off-Us,597734479,601370473,-3635994,4011,4242,8253
2026-05-21,23:00-23:30,Current,ENET,Online,On-Us,717338830,720976358,-3637528,4695,4647,9342
2026-05-21,23:00-23:30,Current,ENET,Online,Off-Us,637558522,639412499,-1853977,3735,2629,6364
2026-05-21,23:00-23:30,Current,TELL,Offline,On-Us,390849936,392963204,-2113268,3868,2689,6557
2026-05-21,23:00-23:30,Current,TELL,Offline,Off-Us,449819927,451711463,-1891536,3921,2270,6191
