Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-07,18:00-18:30,Fixed,ATM,Offline,On-Us,277482764,291809272,-14326508,1693,2763,4456
2026-05-07,18:00-18:30,Fixed,ATM,Offline,Off-Us,247881810,267672475,-19790665,4906,1230,6136
2026-05-07,18:00-18:30,Fixed,BCMS,Online,On-Us,492078106,512077880,-19999774,2303,4926,7229
2026-05-07,18:00-18:30,Fixed,BCMS,Online,Off-Us,554076031,581064448,-26988417,1298,3346,4644
2026-05-07,18:00-18:30,Fixed,ENET,Online,On-Us,290844051,305540499,-14696448,4953,3075,8028
2026-05-07,18:00-18:30,Fixed,ENET,Online,Off-Us,293860419,321628502,-27768083,2988,3353,6341
2026-05-07,18:00-18:30,Fixed,TELL,Offline,On-Us,756656443,782170661,-25514218,4670,3795,8465
2026-05-07,18:00-18:30,Fixed,TELL,Offline,Off-Us,776287712,799454782,-23167070,3499,2899,6398
2026-05-07,18:00-18:30,Saving,ATM,Offline,On-Us,208482134,228574735,-20092601,812,4808,5620
2026-05-07,18:00-18:30,Saving,ATM,Offline,Off-Us,673280397,691254986,-17974589,2333,4793,7126
2026-05-07,18:00-18:30,Saving,BCMS,Online,On-Us,688117568,718209425,-30091857,1485,4682,6167
2026-05-07,18:00-18:30,Saving,BCMS,Online,Off-Us,396770922,419984271,-23213349,1284,3668,4952
2026-05-07,18:00-18:30,Saving,ENET,Online,On-Us,478030690,499525774,-21495084,3784,1125,4909
2026-05-07,18:00-18:30,Saving,ENET,Online,Off-Us,610490483,637032872,-26542389,2241,2863,5104
2026-05-07,18:00-18:30,Saving,TELL,Offline,On-Us,585787078,606663486,-20876408,1587,1289,2876
2026-05-07,18:00-18:30,Saving,TELL,Offline,Off-Us,671134638,694133284,-22998646,4359,4020,8379
2026-05-07,18:00-18:30,Current,ATM,Offline,On-Us,473597925,503523807,-29925882,4261,1946,6207
2026-05-07,18:00-18:30,Current,ATM,Offline,Off-Us,664830196,680490572,-15660376,1593,2963,4556
2026-05-07,18:00-18:30,Current,BCMS,Online,On-Us,501891607,517255717,-15364110,2120,2364,4484
2026-05-07,18:00-18:30,Current,BCMS,Online,Off-Us,730159723,751259080,-21099357,2647,4857,7504
2026-05-07,18:00-18:30,Current,ENET,Online,On-Us,603870370,631438621,-27568251,807,1918,2725
2026-05-07,18:00-18:30,Current,ENET,Online,Off-Us,367325200,390058075,-22732875,3608,4021,7629
2026-05-07,18:00-18:30,Current,TELL,Offline,On-Us,211023183,234367019,-23343836,1099,2339,3438
2026-05-07,18:00-18:30,Current,TELL,Offline,Off-Us,487473124,516242329,-28769205,1464,2411,3875
