Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,22:30-23:00,Fixed,ATM,Offline,On-Us,640485689,645036054,-4550365,3037,1430,4467
2026-05-03,22:30-23:00,Fixed,ATM,Offline,Off-Us,213796825,219194438,-5397613,1287,3502,4789
2026-05-03,22:30-23:00,Fixed,BCMS,Online,On-Us,613817921,620349594,-6531673,3007,3922,6929
2026-05-03,22:30-23:00,Fixed,BCMS,Online,Off-Us,698953330,703008690,-4055360,2851,2537,5388
2026-05-03,22:30-23:00,Fixed,ENET,Online,On-Us,592721421,596397939,-3676518,3734,4686,8420
2026-05-03,22:30-23:00,Fixed,ENET,Online,Off-Us,269974283,273799936,-3825653,1119,1715,2834
2026-05-03,22:30-23:00,Fixed,TELL,Offline,On-Us,685267116,691941651,-6674535,1204,918,2122
2026-05-03,22:30-23:00,Fixed,TELL,Offline,Off-Us,237353182,243331088,-5977906,1382,4731,6113
2026-05-03,22:30-23:00,Saving,ATM,Offline,On-Us,449908912,455470089,-5561177,3701,1747,5448
2026-05-03,22:30-23:00,Saving,ATM,Offline,Off-Us,509713602,513651953,-3938351,1347,4954,6301
2026-05-03,22:30-23:00,Saving,BCMS,Online,On-Us,310385153,317288287,-6903134,2903,1704,4607
2026-05-03,22:30-23:00,Saving,BCMS,Online,Off-Us,377728146,383874667,-6146521,3621,2432,6053
2026-05-03,22:30-23:00,Saving,ENET,Online,On-Us,504198366,510197403,-5999037,1270,3916,5186
2026-05-03,22:30-23:00,Saving,ENET,Online,Off-Us,425686503,431283488,-5596985,2114,1994,4108
2026-05-03,22:30-23:00,Saving,TELL,Offline,On-Us,794130023,801011150,-6881127,3080,3987,7067
2026-05-03,22:30-23:00,Saving,TELL,Offline,Off-Us,484018533,487990785,-3972252,1502,3870,5372
2026-05-03,22:30-23:00,Current,ATM,Offline,On-Us,560218945,566278676,-6059731,2887,1590,4477
2026-05-03,22:30-23:00,Current,ATM,Offline,Off-Us,278629851,285629267,-6999416,3618,2410,6028
2026-05-03,22:30-23:00,Current,BCMS,Online,On-Us,597306365,602714430,-5408065,4301,1548,5849
2026-05-03,22:30-23:00,Current,BCMS,Online,Off-Us,774885835,779850873,-4965038,4420,923,5343
2026-05-03,22:30-23:00,Current,ENET,Online,On-Us,357660099,362811405,-5151306,1467,1269,2736
2026-05-03,22:30-23:00,Current,ENET,Online,Off-Us,325335479,329473846,-4138367,4059,2128,6187
2026-05-03,22:30-23:00,Current,TELL,Offline,On-Us,560677881,565257462,-4579581,4115,2277,6392
2026-05-03,22:30-23:00,Current,TELL,Offline,Off-Us,510772672,517782963,-7010291,4824,4403,9227
