Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-09,19:30-20:00,Fixed,ATM,Offline,On-Us,654097208,657607055,-3509847,3439,1805,5244
2026-05-09,19:30-20:00,Fixed,ATM,Offline,Off-Us,447773893,451535123,-3761230,2949,1794,4743
2026-05-09,19:30-20:00,Fixed,BCMS,Online,On-Us,607865320,613308124,-5442804,3839,3448,7287
2026-05-09,19:30-20:00,Fixed,BCMS,Online,Off-Us,768891291,773452301,-4561010,3994,1124,5118
2026-05-09,19:30-20:00,Fixed,ENET,Online,On-Us,737791056,743115785,-5324729,4995,1288,6283
2026-05-09,19:30-20:00,Fixed,ENET,Online,Off-Us,542745327,546270700,-3525373,1339,3792,5131
2026-05-09,19:30-20:00,Fixed,TELL,Offline,On-Us,564051789,567379774,-3327985,4012,4688,8700
2026-05-09,19:30-20:00,Fixed,TELL,Offline,Off-Us,665865332,670106540,-4241208,3446,3997,7443
2026-05-09,19:30-20:00,Saving,ATM,Offline,On-Us,259263850,263032175,-3768325,4435,2786,7221
2026-05-09,19:30-20:00,Saving,ATM,Offline,Off-Us,533918270,539236361,-5318091,4041,3478,7519
2026-05-09,19:30-20:00,Saving,BCMS,Online,On-Us,592598595,595796401,-3197806,2710,2383,5093
2026-05-09,19:30-20:00,Saving,BCMS,Online,Off-Us,395153281,398366459,-3213178,1019,1129,2148
2026-05-09,19:30-20:00,Saving,ENET,Online,On-Us,534253366,538526720,-4273354,839,2410,3249
2026-05-09,19:30-20:00,Saving,ENET,Online,Off-Us,290693585,296189315,-5495730,4826,2259,7085
2026-05-09,19:30-20:00,Saving,TELL,Offline,On-Us,682694351,687818218,-5123867,926,1244,2170
2026-05-09,19:30-20:00,Saving,TELL,Offline,Off-Us,208357175,211740677,-3383502,1070,2242,3312
2026-05-09,19:30-20:00,Current,ATM,Offline,On-Us,713333790,717087460,-3753670,2213,3716,5929
2026-05-09,19:30-20:00,Current,ATM,Offline,Off-Us,510753886,516817913,-6064027,3318,3026,6344
2026-05-09,19:30-20:00,Current,BCMS,Online,On-Us,399720806,405050406,-5329600,4709,1903,6612
2026-05-09,19:30-20:00,Current,BCMS,Online,Off-Us,370462326,373529628,-3067302,4416,2912,7328
2026-05-09,19:30-20:00,Current,ENET,Online,On-Us,412597013,418317580,-5720567,845,1285,2130
2026-05-09,19:30-20:00,Current,ENET,Online,Off-Us,780514535,786017295,-5502760,4427,1709,6136
2026-05-09,19:30-20:00,Current,TELL,Offline,On-Us,736781531,740402043,-3620512,1845,1805,3650
2026-05-09,19:30-20:00,Current,TELL,Offline,Off-Us,709420789,712894312,-3473523,3259,3670,6929
