Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-18,19:30-20:00,Fixed,ATM,Offline,On-Us,768856272,770884843,-2028571,2864,3125,5989
2026-05-18,19:30-20:00,Fixed,ATM,Offline,Off-Us,731162504,733718278,-2555774,1230,1345,2575
2026-05-18,19:30-20:00,Fixed,BCMS,Online,On-Us,564052331,567826285,-3773954,1335,4682,6017
2026-05-18,19:30-20:00,Fixed,BCMS,Online,Off-Us,729043085,731564540,-2521455,2066,2501,4567
2026-05-18,19:30-20:00,Fixed,ENET,Online,On-Us,399021718,403678237,-4656519,941,1880,2821
2026-05-18,19:30-20:00,Fixed,ENET,Online,Off-Us,339821489,343927953,-4106464,3421,2351,5772
2026-05-18,19:30-20:00,Fixed,TELL,Offline,On-Us,420171479,423337881,-3166402,2977,1649,4626
2026-05-18,19:30-20:00,Fixed,TELL,Offline,Off-Us,592788673,596554047,-3765374,1510,2178,3688
2026-05-18,19:30-20:00,Saving,ATM,Offline,On-Us,317549485,321821536,-4272051,2756,3198,5954
2026-05-18,19:30-20:00,Saving,ATM,Offline,Off-Us,566549093,568720313,-2171220,1001,1239,2240
2026-05-18,19:30-20:00,Saving,BCMS,Online,On-Us,441081019,445164369,-4083350,3305,2540,5845
2026-05-18,19:30-20:00,Saving,BCMS,Online,Off-Us,513115734,516921394,-3805660,2245,3872,6117
2026-05-18,19:30-20:00,Saving,ENET,Online,On-Us,310617281,314137627,-3520346,3180,1646,4826
2026-05-18,19:30-20:00,Saving,ENET,Online,Off-Us,583533794,586759150,-3225356,4966,4134,9100
2026-05-18,19:30-20:00,Saving,TELL,Offline,On-Us,754679455,757513737,-2834282,1936,2131,4067
2026-05-18,19:30-20:00,Saving,TELL,Offline,Off-Us,220304604,222546947,-2242343,2545,1974,4519
2026-05-18,19:30-20:00,Current,ATM,Offline,On-Us,684881282,688234990,-3353708,2206,4206,6412
2026-05-18,19:30-20:00,Current,ATM,Offline,Off-Us,446797486,450195759,-3398273,1026,4666,5692
2026-05-18,19:30-20:00,Current,BCMS,Online,On-Us,543676213,547838776,-4162563,2672,4125,6797
2026-05-18,19:30-20:00,Current,BCMS,Online,Off-Us,725646961,730246440,-4599479,2832,1280,4112
2026-05-18,19:30-20:00,Current,ENET,Online,On-Us,251590520,255255099,-3664579,1912,4401,6313
2026-05-18,19:30-20:00,Current,ENET,Online,Off-Us,475251491,479798460,-4546969,4315,3986,8301
2026-05-18,19:30-20:00,Current,TELL,Offline,On-Us,492322811,495592642,-3269831,1016,977,1993
2026-05-18,19:30-20:00,Current,TELL,Offline,Off-Us,677334297,679427956,-2093659,1579,1333,2912
