Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-18,07:00-07:30,Fixed,ATM,Offline,On-Us,426202989,446313620,-20110631,3028,4570,7598
2026-05-18,07:00-07:30,Fixed,ATM,Offline,Off-Us,778093452,792209050,-14115598,1353,4792,6145
2026-05-18,07:00-07:30,Fixed,BCMS,Online,On-Us,646969045,666414029,-19444984,4019,3517,7536
2026-05-18,07:00-07:30,Fixed,BCMS,Online,Off-Us,252621655,273593595,-20971940,4439,3806,8245
2026-05-18,07:00-07:30,Fixed,ENET,Online,On-Us,364975528,381299474,-16323946,4296,4715,9011
2026-05-18,07:00-07:30,Fixed,ENET,Online,Off-Us,778997577,800909560,-21911983,2132,4527,6659
2026-05-18,07:00-07:30,Fixed,TELL,Offline,On-Us,548168469,559723765,-11555296,2058,2499,4557
2026-05-18,07:00-07:30,Fixed,TELL,Offline,Off-Us,395314539,417299910,-21985371,2755,4541,7296
2026-05-18,07:00-07:30,Saving,ATM,Offline,On-Us,346429660,369774008,-23344348,4509,1990,6499
2026-05-18,07:00-07:30,Saving,ATM,Offline,Off-Us,704024696,719896480,-15871784,4707,1825,6532
2026-05-18,07:00-07:30,Saving,BCMS,Online,On-Us,624557004,642397493,-17840489,1721,1481,3202
2026-05-18,07:00-07:30,Saving,BCMS,Online,Off-Us,377853583,390562399,-12708816,3333,2776,6109
2026-05-18,07:00-07:30,Saving,ENET,Online,On-Us,661068038,681306932,-20238894,4582,3624,8206
2026-05-18,07:00-07:30,Saving,ENET,Online,Off-Us,745073265,758046211,-12972946,2462,4972,7434
2026-05-18,07:00-07:30,Saving,TELL,Offline,On-Us,637902926,653687852,-15784926,1759,2398,4157
2026-05-18,07:00-07:30,Saving,TELL,Offline,Off-Us,612555892,624306158,-11750266,2832,2763,5595
2026-05-18,07:00-07:30,Current,ATM,Offline,On-Us,256539842,278430997,-21891155,3424,1002,4426
2026-05-18,07:00-07:30,Current,ATM,Offline,Off-Us,644420439,654847096,-10426657,861,2487,3348
2026-05-18,07:00-07:30,Current,BCMS,Online,On-Us,381200040,394810372,-13610332,3634,1844,5478
2026-05-18,07:00-07:30,Current,BCMS,Online,Off-Us,419520995,443212460,-23691465,4573,1185,5758
2026-05-18,07:00-07:30,Current,ENET,Online,On-Us,330425135,346007850,-15582715,4169,1254,5423
2026-05-18,07:00-07:30,Current,ENET,Online,Off-Us,630884740,653362040,-22477300,2558,1967,4525
2026-05-18,07:00-07:30,Current,TELL,Offline,On-Us,724714686,738024688,-13310002,1214,3647,4861
2026-05-18,07:00-07:30,Current,TELL,Offline,Off-Us,604487880,624747853,-20259973,3974,1608,5582
