Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-28,10:30-11:00,Fixed,ATM,Offline,On-Us,686124391,722305618,-36181227,4605,2268,6873
2026-05-28,10:30-11:00,Fixed,ATM,Offline,Off-Us,328261995,354958217,-26696222,1656,4614,6270
2026-05-28,10:30-11:00,Fixed,BCMS,Online,On-Us,464917184,495363143,-30445959,1683,4766,6449
2026-05-28,10:30-11:00,Fixed,BCMS,Online,Off-Us,352547622,368627286,-16079664,2812,3860,6672
2026-05-28,10:30-11:00,Fixed,ENET,Online,On-Us,301130280,321772083,-20641803,3260,3318,6578
2026-05-28,10:30-11:00,Fixed,ENET,Online,Off-Us,432090644,448211133,-16120489,4518,2462,6980
2026-05-28,10:30-11:00,Fixed,TELL,Offline,On-Us,602084099,631147731,-29063632,4189,4070,8259
2026-05-28,10:30-11:00,Fixed,TELL,Offline,Off-Us,672389298,701871255,-29481957,2716,3105,5821
2026-05-28,10:30-11:00,Saving,ATM,Offline,On-Us,666862302,698376917,-31514615,3342,3306,6648
2026-05-28,10:30-11:00,Saving,ATM,Offline,Off-Us,789873079,826085259,-36212180,2330,2336,4666
2026-05-28,10:30-11:00,Saving,BCMS,Online,On-Us,571475634,593325538,-21849904,1938,2873,4811
2026-05-28,10:30-11:00,Saving,BCMS,Online,Off-Us,519146561,553905879,-34759318,2449,4100,6549
2026-05-28,10:30-11:00,Saving,ENET,Online,On-Us,787845053,823617010,-35771957,3927,1790,5717
2026-05-28,10:30-11:00,Saving,ENET,Online,Off-Us,712004074,744981107,-32977033,4410,1476,5886
2026-05-28,10:30-11:00,Saving,TELL,Offline,On-Us,456601360,480219330,-23617970,4558,1446,6004
2026-05-28,10:30-11:00,Saving,TELL,Offline,Off-Us,228999235,254171187,-25171952,3016,4279,7295
2026-05-28,10:30-11:00,Current,ATM,Offline,On-Us,464391182,484551266,-20160084,801,3803,4604
2026-05-28,10:30-11:00,Current,ATM,Offline,Off-Us,364109988,400003805,-35893817,3484,2431,5915
2026-05-28,10:30-11:00,Current,BCMS,Online,On-Us,757126928,780353856,-23226928,3173,3157,6330
2026-05-28,10:30-11:00,Current,BCMS,Online,Off-Us,705718156,726566389,-20848233,2635,3453,6088
2026-05-28,10:30-11:00,Current,ENET,Online,On-Us,341825487,363285214,-21459727,3808,4409,8217
2026-05-28,10:30-11:00,Current,ENET,Online,Off-Us,791856261,812671219,-20814958,2917,1062,3979
2026-05-28,10:30-11:00,Current,TELL,Offline,On-Us,590668374,619407904,-28739530,3982,2190,6172
2026-05-28,10:30-11:00,Current,TELL,Offline,Off-Us,279989038,311148769,-31159731,4742,1710,6452
