Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,11:30-12:00,Fixed,ATM,Offline,On-Us,757675678,787056542,-29380864,1641,3767,5408
2026-05-03,11:30-12:00,Fixed,ATM,Offline,Off-Us,302099641,333344544,-31244903,3415,4616,8031
2026-05-03,11:30-12:00,Fixed,BCMS,Online,On-Us,573792581,598492567,-24699986,969,2810,3779
2026-05-03,11:30-12:00,Fixed,BCMS,Online,Off-Us,472024933,498275624,-26250691,1176,3656,4832
2026-05-03,11:30-12:00,Fixed,ENET,Online,On-Us,461132098,492579508,-31447410,4353,1452,5805
2026-05-03,11:30-12:00,Fixed,ENET,Online,Off-Us,588762433,604818107,-16055674,3278,3057,6335
2026-05-03,11:30-12:00,Fixed,TELL,Offline,On-Us,726193254,747960442,-21767188,804,2460,3264
2026-05-03,11:30-12:00,Fixed,TELL,Offline,Off-Us,279489725,295778351,-16288626,4827,2935,7762
2026-05-03,11:30-12:00,Saving,ATM,Offline,On-Us,624613372,651192295,-26578923,3068,2073,5141
2026-05-03,11:30-12:00,Saving,ATM,Offline,Off-Us,299248551,315479452,-16230901,1887,1662,3549
2026-05-03,11:30-12:00,Saving,BCMS,Online,On-Us,730089632,745946319,-15856687,3403,4518,7921
2026-05-03,11:30-12:00,Saving,BCMS,Online,Off-Us,285653021,316556831,-30903810,1069,2214,3283
2026-05-03,11:30-12:00,Saving,ENET,Online,On-Us,266604197,286739551,-20135354,4808,3412,8220
2026-05-03,11:30-12:00,Saving,ENET,Online,Off-Us,527872587,545798714,-17926127,1796,3825,5621
2026-05-03,11:30-12:00,Saving,TELL,Offline,On-Us,633088351,653048492,-19960141,1815,1207,3022
2026-05-03,11:30-12:00,Saving,TELL,Offline,Off-Us,249821448,277893885,-28072437,3682,1268,4950
2026-05-03,11:30-12:00,Current,ATM,Offline,On-Us,780692467,804401359,-23708892,3059,4866,7925
2026-05-03,11:30-12:00,Current,ATM,Offline,Off-Us,732419401,762690211,-30270810,4342,4806,9148
2026-05-03,11:30-12:00,Current,BCMS,Online,On-Us,226760768,249095401,-22334633,1859,3466,5325
2026-05-03,11:30-12:00,Current,BCMS,Online,Off-Us,423507708,451061459,-27553751,2462,4697,7159
2026-05-03,11:30-12:00,Current,ENET,Online,On-Us,506003189,528589424,-22586235,960,1934,2894
2026-05-03,11:30-12:00,Current,ENET,Online,Off-Us,352848213,368342043,-15493830,4090,3866,7956
2026-05-03,11:30-12:00,Current,TELL,Offline,On-Us,648067518,675364898,-27297380,2073,848,2921
2026-05-03,11:30-12:00,Current,TELL,Offline,Off-Us,719460804,742971105,-23510301,3611,1485,5096
