Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-05,03:00-03:30,Fixed,ATM,Offline,On-Us,786841469,792438324,-5596855,4813,2810,7623
2026-05-05,03:00-03:30,Fixed,ATM,Offline,Off-Us,566069403,569331377,-3261974,1896,2886,4782
2026-05-05,03:00-03:30,Fixed,BCMS,Online,On-Us,443298466,447295367,-3996901,2383,4742,7125
2026-05-05,03:00-03:30,Fixed,BCMS,Online,Off-Us,472928322,477929729,-5001407,1632,2779,4411
2026-05-05,03:00-03:30,Fixed,ENET,Online,On-Us,574078962,578846655,-4767693,3254,2907,6161
2026-05-05,03:00-03:30,Fixed,ENET,Online,Off-Us,301423935,307061867,-5637932,4886,4319,9205
2026-05-05,03:00-03:30,Fixed,TELL,Offline,On-Us,645795950,651675761,-5879811,2072,3680,5752
2026-05-05,03:00-03:30,Fixed,TELL,Offline,Off-Us,534794594,539609746,-4815152,2654,2370,5024
2026-05-05,03:00-03:30,Saving,ATM,Offline,On-Us,684393583,688680401,-4286818,922,1039,1961
2026-05-05,03:00-03:30,Saving,ATM,Offline,Off-Us,396899637,400941876,-4042239,4207,4126,8333
2026-05-05,03:00-03:30,Saving,BCMS,Online,On-Us,275738134,280113378,-4375244,3911,2190,6101
2026-05-05,03:00-03:30,Saving,BCMS,Online,Off-Us,473182846,476538676,-3355830,4435,3385,7820
2026-05-05,03:00-03:30,Saving,ENET,Online,On-Us,603276972,606563489,-3286517,3533,3256,6789
2026-05-05,03:00-03:30,Saving,ENET,Online,Off-Us,758052828,762940577,-4887749,2814,1199,4013
2026-05-05,03:00-03:30,Saving,TELL,Offline,On-Us,231588023,236935121,-5347098,1394,3877,5271
2026-05-05,03:00-03:30,Saving,TELL,Offline,Off-Us,732711172,737287927,-4576755,3977,4681,8658
2026-05-05,03:00-03:30,Current,ATM,Offline,On-Us,390197195,396365154,-6167959,1714,2710,4424
2026-05-05,03:00-03:30,Current,ATM,Offline,Off-Us,447398788,452505263,-5106475,4717,2228,6945
2026-05-05,03:00-03:30,Current,BCMS,Online,On-Us,787194754,790688241,-3493487,4909,1501,6410
2026-05-05,03:00-03:30,Current,BCMS,Online,Off-Us,759260263,764114666,-4854403,923,3114,4037
2026-05-05,03:00-03:30,Current,ENET,Online,On-Us,263446480,268210549,-4764069,2264,1116,3380
2026-05-05,03:00-03:30,Current,ENET,Online,Off-Us,625480120,630083917,-4603797,4158,3673,7831
2026-05-05,03:00-03:30,Current,TELL,Offline,On-Us,652194314,657217634,-5023320,4414,1076,5490
2026-05-05,03:00-03:30,Current,TELL,Offline,Off-Us,298067750,303438264,-5370514,1467,4029,5496
