Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,19:00-19:30,Fixed,ATM,Offline,On-Us,555322832,564449797,-9126965,3523,1462,4985
2026-05-01,19:00-19:30,Fixed,ATM,Offline,Off-Us,632270619,640356274,-8085655,1335,845,2180
2026-05-01,19:00-19:30,Fixed,BCMS,Online,On-Us,781467727,789244043,-7776316,4055,2635,6690
2026-05-01,19:00-19:30,Fixed,BCMS,Online,Off-Us,607668740,615743454,-8074714,4835,1755,6590
2026-05-01,19:00-19:30,Fixed,ENET,Online,On-Us,254778676,263720833,-8942157,1901,3289,5190
2026-05-01,19:00-19:30,Fixed,ENET,Online,Off-Us,287124981,295711025,-8586044,3974,2874,6848
2026-05-01,19:00-19:30,Fixed,TELL,Offline,On-Us,747587122,753494913,-5907791,2642,2367,5009
2026-05-01,19:00-19:30,Fixed,TELL,Offline,Off-Us,419757940,424652466,-4894526,2917,3637,6554
2026-05-01,19:00-19:30,Saving,ATM,Offline,On-Us,422225307,428803635,-6578328,4205,2308,6513
2026-05-01,19:00-19:30,Saving,ATM,Offline,Off-Us,203512763,209871663,-6358900,4589,2473,7062
2026-05-01,19:00-19:30,Saving,BCMS,Online,On-Us,707830666,713952792,-6122126,2401,4420,6821
2026-05-01,19:00-19:30,Saving,BCMS,Online,Off-Us,353348637,360446198,-7097561,1914,4281,6195
2026-05-01,19:00-19:30,Saving,ENET,Online,On-Us,233189937,238423069,-5233132,2636,2086,4722
2026-05-01,19:00-19:30,Saving,ENET,Online,Off-Us,797720361,806383521,-8663160,2429,3523,5952
2026-05-01,19:00-19:30,Saving,TELL,Offline,On-Us,269381433,278304303,-8922870,3431,2568,5999
2026-05-01,19:00-19:30,Saving,TELL,Offline,Off-Us,351040375,356544657,-5504282,1905,4996,6901
2026-05-01,19:00-19:30,Current,ATM,Offline,On-Us,455380453,462774823,-7394370,3909,3332,7241
2026-05-01,19:00-19:30,Current,ATM,Offline,Off-Us,677692216,686359301,-8667085,2151,3341,5492
2026-05-01,19:00-19:30,Current,BCMS,Online,On-Us,310083180,318582992,-8499812,4732,2671,7403
2026-05-01,19:00-19:30,Current,BCMS,Online,Off-Us,723488800,730409532,-6920732,2343,4347,6690
2026-05-01,19:00-19:30,Current,ENET,Online,On-Us,453857239,460266012,-6408773,901,2144,3045
2026-05-01,19:00-19:30,Current,ENET,Online,Off-Us,285629548,293684432,-8054884,2182,1080,3262
2026-05-01,19:00-19:30,Current,TELL,Offline,On-Us,221662010,228948725,-7286715,2061,4750,6811
2026-05-01,19:00-19:30,Current,TELL,Offline,Off-Us,534890224,540069041,-5178817,1458,3427,4885
