Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-26,06:00-06:30,Fixed,ATM,Offline,On-Us,424593732,448366424,-23772692,1420,909,2329
2026-05-26,06:00-06:30,Fixed,ATM,Offline,Off-Us,239651185,265154598,-25503413,4367,2627,6994
2026-05-26,06:00-06:30,Fixed,BCMS,Online,On-Us,303908024,322171850,-18263826,1575,3936,5511
2026-05-26,06:00-06:30,Fixed,BCMS,Online,Off-Us,475548452,492103911,-16555459,2908,4389,7297
2026-05-26,06:00-06:30,Fixed,ENET,Online,On-Us,219679598,239508538,-19828940,4188,2575,6763
2026-05-26,06:00-06:30,Fixed,ENET,Online,Off-Us,399026597,429538015,-30511418,3074,1656,4730
2026-05-26,06:00-06:30,Fixed,TELL,Offline,On-Us,228353778,253176554,-24822776,951,4298,5249
2026-05-26,06:00-06:30,Fixed,TELL,Offline,Off-Us,207168742,227872013,-20703271,1926,1030,2956
2026-05-26,06:00-06:30,Saving,ATM,Offline,On-Us,413157007,429857865,-16700858,996,3257,4253
2026-05-26,06:00-06:30,Saving,ATM,Offline,Off-Us,222663067,251154217,-28491150,4112,2352,6464
2026-05-26,06:00-06:30,Saving,BCMS,Online,On-Us,695285201,709098666,-13813465,3407,2237,5644
2026-05-26,06:00-06:30,Saving,BCMS,Online,Off-Us,631651107,660656465,-29005358,925,3143,4068
2026-05-26,06:00-06:30,Saving,ENET,Online,On-Us,784484811,809393010,-24908199,1426,2340,3766
2026-05-26,06:00-06:30,Saving,ENET,Online,Off-Us,423710885,450641885,-26931000,1277,4411,5688
2026-05-26,06:00-06:30,Saving,TELL,Offline,On-Us,344256351,370354155,-26097804,897,3106,4003
2026-05-26,06:00-06:30,Saving,TELL,Offline,Off-Us,417835963,442177363,-24341400,1116,3956,5072
2026-05-26,06:00-06:30,Current,ATM,Offline,On-Us,635760757,666285739,-30524982,1423,3611,5034
2026-05-26,06:00-06:30,Current,ATM,Offline,Off-Us,728322889,745839770,-17516881,867,4672,5539
2026-05-26,06:00-06:30,Current,BCMS,Online,On-Us,200513700,225335307,-24821607,1653,2683,4336
2026-05-26,06:00-06:30,Current,BCMS,Online,Off-Us,293580766,320408821,-26828055,2712,1749,4461
2026-05-26,06:00-06:30,Current,ENET,Online,On-Us,389536486,408958759,-19422273,3253,1819,5072
2026-05-26,06:00-06:30,Current,ENET,Online,Off-Us,400844929,427879179,-27034250,1175,3281,4456
2026-05-26,06:00-06:30,Current,TELL,Offline,On-Us,771666755,792520798,-20854043,3027,3320,6347
2026-05-26,06:00-06:30,Current,TELL,Offline,Off-Us,353321610,371624045,-18302435,3398,3723,7121
