Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-27,15:30-16:00,Fixed,ATM,Offline,On-Us,511777519,533042509,-21264990,2174,1200,3374
2026-05-27,15:30-16:00,Fixed,ATM,Offline,Off-Us,386485702,409950899,-23465197,1310,2313,3623
2026-05-27,15:30-16:00,Fixed,BCMS,Online,On-Us,418034273,431077278,-13043005,4256,3365,7621
2026-05-27,15:30-16:00,Fixed,BCMS,Online,Off-Us,318917053,332056954,-13139901,4909,2462,7371
2026-05-27,15:30-16:00,Fixed,ENET,Online,On-Us,416183763,429894900,-13711137,4352,3830,8182
2026-05-27,15:30-16:00,Fixed,ENET,Online,Off-Us,351957998,371780112,-19822114,2925,3258,6183
2026-05-27,15:30-16:00,Fixed,TELL,Offline,On-Us,589782450,612168699,-22386249,4229,2078,6307
2026-05-27,15:30-16:00,Fixed,TELL,Offline,Off-Us,363766200,389410581,-25644381,4650,2174,6824
2026-05-27,15:30-16:00,Saving,ATM,Offline,On-Us,744693404,769391338,-24697934,3794,4689,8483
2026-05-27,15:30-16:00,Saving,ATM,Offline,Off-Us,491579318,505276874,-13697556,1324,3437,4761
2026-05-27,15:30-16:00,Saving,BCMS,Online,On-Us,242484922,267780420,-25295498,1637,3340,4977
2026-05-27,15:30-16:00,Saving,BCMS,Online,Off-Us,291205027,315939421,-24734394,3582,2260,5842
2026-05-27,15:30-16:00,Saving,ENET,Online,On-Us,795254087,818566632,-23312545,2608,3092,5700
2026-05-27,15:30-16:00,Saving,ENET,Online,Off-Us,699797959,725995820,-26197861,4564,2384,6948
2026-05-27,15:30-16:00,Saving,TELL,Offline,On-Us,405667427,420527904,-14860477,3306,2706,6012
2026-05-27,15:30-16:00,Saving,TELL,Offline,Off-Us,268248006,295666520,-27418514,2114,4889,7003
2026-05-27,15:30-16:00,Current,ATM,Offline,On-Us,382631288,400966421,-18335133,818,2000,2818
2026-05-27,15:30-16:00,Current,ATM,Offline,Off-Us,486131628,507672457,-21540829,807,3833,4640
2026-05-27,15:30-16:00,Current,BCMS,Online,On-Us,730690392,747342529,-16652137,3178,3397,6575
2026-05-27,15:30-16:00,Current,BCMS,Online,Off-Us,334146770,349650178,-15503408,2853,4001,6854
2026-05-27,15:30-16:00,Current,ENET,Online,On-Us,340440298,364194776,-23754478,1862,2833,4695
2026-05-27,15:30-16:00,Current,ENET,Online,Off-Us,507562877,526368872,-18805995,1702,4662,6364
2026-05-27,15:30-16:00,Current,TELL,Offline,On-Us,659581174,685784379,-26203205,1843,4971,6814
2026-05-27,15:30-16:00,Current,TELL,Offline,Off-Us,595448754,613072925,-17624171,2656,2855,5511
