Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-21,15:00-15:30,Fixed,ATM,Offline,On-Us,245761403,262952510,-17191107,3770,1244,5014
2026-05-21,15:00-15:30,Fixed,ATM,Offline,Off-Us,741434144,771710906,-30276762,1216,4525,5741
2026-05-21,15:00-15:30,Fixed,BCMS,Online,On-Us,209157993,231720807,-22562814,987,4577,5564
2026-05-21,15:00-15:30,Fixed,BCMS,Online,Off-Us,736696350,754881567,-18185217,4475,3056,7531
2026-05-21,15:00-15:30,Fixed,ENET,Online,On-Us,411539953,426630253,-15090300,3427,2233,5660
2026-05-21,15:00-15:30,Fixed,ENET,Online,Off-Us,748018883,775053535,-27034652,1013,4006,5019
2026-05-21,15:00-15:30,Fixed,TELL,Offline,On-Us,445494526,477634039,-32139513,1645,1892,3537
2026-05-21,15:00-15:30,Fixed,TELL,Offline,Off-Us,419211816,452187414,-32975598,1484,2364,3848
2026-05-21,15:00-15:30,Saving,ATM,Offline,On-Us,307220576,332567708,-25347132,1219,959,2178
2026-05-21,15:00-15:30,Saving,ATM,Offline,Off-Us,435034956,456276607,-21241651,2457,3262,5719
2026-05-21,15:00-15:30,Saving,BCMS,Online,On-Us,639447356,654248117,-14800761,3809,4242,8051
2026-05-21,15:00-15:30,Saving,BCMS,Online,Off-Us,428787205,444617954,-15830749,1636,1695,3331
2026-05-21,15:00-15:30,Saving,ENET,Online,On-Us,653760331,687176980,-33416649,3002,4349,7351
2026-05-21,15:00-15:30,Saving,ENET,Online,Off-Us,730746448,754549527,-23803079,3174,4604,7778
2026-05-21,15:00-15:30,Saving,TELL,Offline,On-Us,248744361,275297161,-26552800,4071,3816,7887
2026-05-21,15:00-15:30,Saving,TELL,Offline,Off-Us,799457674,829534744,-30077070,3675,1236,4911
2026-05-21,15:00-15:30,Current,ATM,Offline,On-Us,626214449,643443964,-17229515,1002,1971,2973
2026-05-21,15:00-15:30,Current,ATM,Offline,Off-Us,409139516,430512302,-21372786,4662,881,5543
2026-05-21,15:00-15:30,Current,BCMS,Online,On-Us,526673325,551216450,-24543125,4586,3641,8227
2026-05-21,15:00-15:30,Current,BCMS,Online,Off-Us,705963891,728404329,-22440438,1165,2671,3836
2026-05-21,15:00-15:30,Current,ENET,Online,On-Us,419399955,446217754,-26817799,4002,2612,6614
2026-05-21,15:00-15:30,Current,ENET,Online,Off-Us,541848459,563895164,-22046705,2394,3039,5433
2026-05-21,15:00-15:30,Current,TELL,Offline,On-Us,392773282,417736064,-24962782,4453,1883,6336
2026-05-21,15:00-15:30,Current,TELL,Offline,Off-Us,671363002,697923996,-26560994,3403,2325,5728
