Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,16:30-17:00,Fixed,ATM,Offline,On-Us,161141,73822,87319,186,150,336
2026-04-30,16:30-17:00,Fixed,ATM,Offline,Off-Us,995610,42961,952649,207,141,348
2026-04-30,16:30-17:00,Fixed,BCMS,Online,On-Us,118318,657350,-539032,250,229,479
2026-04-30,16:30-17:00,Fixed,BCMS,Online,Off-Us,613394,176638,436756,261,160,421
2026-04-30,16:30-17:00,Fixed,ENET,Online,On-Us,235545,548236,-312691,64,56,120
2026-04-30,16:30-17:00,Fixed,ENET,Online,Off-Us,767305,632622,134683,197,134,331
2026-04-30,16:30-17:00,Fixed,TELL,Offline,On-Us,911591,891253,20338,265,232,497
2026-04-30,16:30-17:00,Fixed,TELL,Offline,Off-Us,442157,59404,382753,65,154,219
2026-04-30,16:30-17:00,Saving,ATM,Offline,On-Us,883241,759223,124018,153,139,292
2026-04-30,16:30-17:00,Saving,ATM,Offline,Off-Us,671366,532491,138875,180,225,405
2026-04-30,16:30-17:00,Saving,BCMS,Online,On-Us,699377,876920,-177543,140,193,333
2026-04-30,16:30-17:00,Saving,BCMS,Online,Off-Us,87129,13554,73575,63,259,322
2026-04-30,16:30-17:00,Saving,ENET,Online,On-Us,254535,614239,-359704,265,124,389
2026-04-30,16:30-17:00,Saving,ENET,Online,Off-Us,619796,454837,164959,148,64,212
2026-04-30,16:30-17:00,Saving,TELL,Offline,On-Us,818855,866397,-47542,261,298,559
2026-04-30,16:30-17:00,Saving,TELL,Offline,Off-Us,636108,878090,-241982,204,276,480
2026-04-30,16:30-17:00,Current,ATM,Offline,On-Us,912673,970187,-57514,207,32,239
2026-04-30,16:30-17:00,Current,ATM,Offline,Off-Us,630888,113034,517854,62,59,121
2026-04-30,16:30-17:00,Current,BCMS,Online,On-Us,123179,801144,-677965,134,195,329
2026-04-30,16:30-17:00,Current,BCMS,Online,Off-Us,608302,705282,-96980,227,212,439
2026-04-30,16:30-17:00,Current,ENET,Online,On-Us,753180,780465,-27285,32,188,220
2026-04-30,16:30-17:00,Current,ENET,Online,Off-Us,678521,826420,-147899,237,246,483
2026-04-30,16:30-17:00,Current,TELL,Offline,On-Us,601195,905352,-304157,279,30,309
2026-04-30,16:30-17:00,Current,TELL,Offline,Off-Us,985868,418059,567809,233,24,257
