Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,21:30-22:00,Fixed,ATM,Offline,On-Us,306550,745965,-439415,54,192,246
2026-04-30,21:30-22:00,Fixed,ATM,Offline,Off-Us,632094,838145,-206051,265,19,284
2026-04-30,21:30-22:00,Fixed,BCMS,Online,On-Us,652069,934331,-282262,225,97,322
2026-04-30,21:30-22:00,Fixed,BCMS,Online,Off-Us,382956,892603,-509647,141,109,250
2026-04-30,21:30-22:00,Fixed,ENET,Online,On-Us,538362,293859,244503,278,23,301
2026-04-30,21:30-22:00,Fixed,ENET,Online,Off-Us,513392,334042,179350,97,37,134
2026-04-30,21:30-22:00,Fixed,TELL,Offline,On-Us,680950,250404,430546,168,145,313
2026-04-30,21:30-22:00,Fixed,TELL,Offline,Off-Us,470738,453980,16758,184,31,215
2026-04-30,21:30-22:00,Saving,ATM,Offline,On-Us,286089,786429,-500340,246,52,298
2026-04-30,21:30-22:00,Saving,ATM,Offline,Off-Us,349090,578052,-228962,28,77,105
2026-04-30,21:30-22:00,Saving,BCMS,Online,On-Us,914400,971553,-57153,17,20,37
2026-04-30,21:30-22:00,Saving,BCMS,Online,Off-Us,317414,399162,-81748,114,251,365
2026-04-30,21:30-22:00,Saving,ENET,Online,On-Us,398476,407263,-8787,30,149,179
2026-04-30,21:30-22:00,Saving,ENET,Online,Off-Us,730706,393364,337342,183,198,381
2026-04-30,21:30-22:00,Saving,TELL,Offline,On-Us,842159,537483,304676,229,219,448
2026-04-30,21:30-22:00,Saving,TELL,Offline,Off-Us,741637,358747,382890,79,188,267
2026-04-30,21:30-22:00,Current,ATM,Offline,On-Us,754048,274294,479754,294,109,403
2026-04-30,21:30-22:00,Current,ATM,Offline,Off-Us,512575,295322,217253,148,53,201
2026-04-30,21:30-22:00,Current,BCMS,Online,On-Us,957724,471727,485997,55,174,229
2026-04-30,21:30-22:00,Current,BCMS,Online,Off-Us,903326,533506,369820,70,22,92
2026-04-30,21:30-22:00,Current,ENET,Online,On-Us,850138,134769,715369,66,135,201
2026-04-30,21:30-22:00,Current,ENET,Online,Off-Us,78029,185710,-107681,203,44,247
2026-04-30,21:30-22:00,Current,TELL,Offline,On-Us,161487,599689,-438202,133,55,188
2026-04-30,21:30-22:00,Current,TELL,Offline,Off-Us,905645,79074,826571,16,17,33
