Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,21:00-21:30,Fixed,ATM,Offline,On-Us,910195,774337,135858,78,260,338
2026-04-30,21:00-21:30,Fixed,ATM,Offline,Off-Us,331575,640006,-308431,283,29,312
2026-04-30,21:00-21:30,Fixed,BCMS,Online,On-Us,709035,101779,607256,45,54,99
2026-04-30,21:00-21:30,Fixed,BCMS,Online,Off-Us,22508,9089,13419,39,180,219
2026-04-30,21:00-21:30,Fixed,ENET,Online,On-Us,894016,94316,799700,172,193,365
2026-04-30,21:00-21:30,Fixed,ENET,Online,Off-Us,212868,779704,-566836,89,120,209
2026-04-30,21:00-21:30,Fixed,TELL,Offline,On-Us,322501,881515,-559014,45,196,241
2026-04-30,21:00-21:30,Fixed,TELL,Offline,Off-Us,653505,953413,-299908,173,239,412
2026-04-30,21:00-21:30,Saving,ATM,Offline,On-Us,498165,355069,143096,101,159,260
2026-04-30,21:00-21:30,Saving,ATM,Offline,Off-Us,317970,106429,211541,299,92,391
2026-04-30,21:00-21:30,Saving,BCMS,Online,On-Us,944575,923335,21240,89,94,183
2026-04-30,21:00-21:30,Saving,BCMS,Online,Off-Us,435353,124193,311160,284,220,504
2026-04-30,21:00-21:30,Saving,ENET,Online,On-Us,165969,588947,-422978,294,251,545
2026-04-30,21:00-21:30,Saving,ENET,Online,Off-Us,733859,294895,438964,139,69,208
2026-04-30,21:00-21:30,Saving,TELL,Offline,On-Us,696117,991325,-295208,87,238,325
2026-04-30,21:00-21:30,Saving,TELL,Offline,Off-Us,101784,792381,-690597,32,80,112
2026-04-30,21:00-21:30,Current,ATM,Offline,On-Us,922989,399454,523535,254,205,459
2026-04-30,21:00-21:30,Current,ATM,Offline,Off-Us,500044,178738,321306,22,196,218
2026-04-30,21:00-21:30,Current,BCMS,Online,On-Us,976163,462355,513808,105,240,345
2026-04-30,21:00-21:30,Current,BCMS,Online,Off-Us,937414,20821,916593,263,187,450
2026-04-30,21:00-21:30,Current,ENET,Online,On-Us,928622,356281,572341,55,200,255
2026-04-30,21:00-21:30,Current,ENET,Online,Off-Us,72236,185844,-113608,81,164,245
2026-04-30,21:00-21:30,Current,TELL,Offline,On-Us,710277,412736,297541,88,67,155
2026-04-30,21:00-21:30,Current,TELL,Offline,Off-Us,980448,829389,151059,112,175,287
