Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,19:00-19:30,Fixed,ATM,Offline,On-Us,547013,413332,133681,291,113,404
2026-04-30,19:00-19:30,Fixed,ATM,Offline,Off-Us,296287,335876,-39589,81,240,321
2026-04-30,19:00-19:30,Fixed,BCMS,Online,On-Us,800611,207661,592950,161,229,390
2026-04-30,19:00-19:30,Fixed,BCMS,Online,Off-Us,423874,456276,-32402,205,53,258
2026-04-30,19:00-19:30,Fixed,ENET,Online,On-Us,514290,24991,489299,263,64,327
2026-04-30,19:00-19:30,Fixed,ENET,Online,Off-Us,337132,588516,-251384,259,210,469
2026-04-30,19:00-19:30,Fixed,TELL,Offline,On-Us,320756,521786,-201030,159,39,198
2026-04-30,19:00-19:30,Fixed,TELL,Offline,Off-Us,553176,871636,-318460,33,107,140
2026-04-30,19:00-19:30,Saving,ATM,Offline,On-Us,992770,93519,899251,169,288,457
2026-04-30,19:00-19:30,Saving,ATM,Offline,Off-Us,181779,672066,-490287,172,35,207
2026-04-30,19:00-19:30,Saving,BCMS,Online,On-Us,560245,29321,530924,36,166,202
2026-04-30,19:00-19:30,Saving,BCMS,Online,Off-Us,403598,197382,206216,192,286,478
2026-04-30,19:00-19:30,Saving,ENET,Online,On-Us,54982,863760,-808778,234,271,505
2026-04-30,19:00-19:30,Saving,ENET,Online,Off-Us,549437,890472,-341035,103,271,374
2026-04-30,19:00-19:30,Saving,TELL,Offline,On-Us,388837,714220,-325383,34,120,154
2026-04-30,19:00-19:30,Saving,TELL,Offline,Off-Us,103442,479444,-376002,107,124,231
2026-04-30,19:00-19:30,Current,ATM,Offline,On-Us,747016,335869,411147,49,115,164
2026-04-30,19:00-19:30,Current,ATM,Offline,Off-Us,519333,216779,302554,19,34,53
2026-04-30,19:00-19:30,Current,BCMS,Online,On-Us,966877,400019,566858,117,70,187
2026-04-30,19:00-19:30,Current,BCMS,Online,Off-Us,969211,304550,664661,14,134,148
2026-04-30,19:00-19:30,Current,ENET,Online,On-Us,691634,853161,-161527,181,101,282
2026-04-30,19:00-19:30,Current,ENET,Online,Off-Us,408856,866723,-457867,128,201,329
2026-04-30,19:00-19:30,Current,TELL,Offline,On-Us,962156,878483,83673,217,33,250
2026-04-30,19:00-19:30,Current,TELL,Offline,Off-Us,163503,148551,14952,138,143,281
