Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,15:00-15:30,Fixed,ATM,Offline,On-Us,723730,740785,-17055,257,119,376
2026-05-03,15:00-15:30,Fixed,ATM,Offline,Off-Us,824321,715770,108551,80,118,198
2026-05-03,15:00-15:30,Fixed,BCMS,Online,On-Us,592993,902416,-309423,219,159,378
2026-05-03,15:00-15:30,Fixed,BCMS,Online,Off-Us,271661,41857,229804,107,298,405
2026-05-03,15:00-15:30,Fixed,ENET,Online,On-Us,966325,139850,826475,176,133,309
2026-05-03,15:00-15:30,Fixed,ENET,Online,Off-Us,800154,171825,628329,214,246,460
2026-05-03,15:00-15:30,Fixed,TELL,Offline,On-Us,394329,647298,-252969,107,143,250
2026-05-03,15:00-15:30,Fixed,TELL,Offline,Off-Us,173369,460635,-287266,254,132,386
2026-05-03,15:00-15:30,Saving,ATM,Offline,On-Us,652161,978375,-326214,93,125,218
2026-05-03,15:00-15:30,Saving,ATM,Offline,Off-Us,755949,560901,195048,185,83,268
2026-05-03,15:00-15:30,Saving,BCMS,Online,On-Us,49004,143299,-94295,134,104,238
2026-05-03,15:00-15:30,Saving,BCMS,Online,Off-Us,22744,603174,-580430,60,139,199
2026-05-03,15:00-15:30,Saving,ENET,Online,On-Us,722196,139,722057,45,227,272
2026-05-03,15:00-15:30,Saving,ENET,Online,Off-Us,646811,198074,448737,128,100,228
2026-05-03,15:00-15:30,Saving,TELL,Offline,On-Us,541343,292448,248895,162,81,243
2026-05-03,15:00-15:30,Saving,TELL,Offline,Off-Us,222736,1008234,-785498,164,264,428
2026-05-03,15:00-15:30,Current,ATM,Offline,On-Us,691895,74031,617864,280,87,367
2026-05-03,15:00-15:30,Current,ATM,Offline,Off-Us,932664,637647,295017,16,258,274
2026-05-03,15:00-15:30,Current,BCMS,Online,On-Us,347497,859704,-512207,176,54,230
2026-05-03,15:00-15:30,Current,BCMS,Online,Off-Us,344201,883678,-539477,149,186,335
2026-05-03,15:00-15:30,Current,ENET,Online,On-Us,132998,940257,-807259,211,40,251
2026-05-03,15:00-15:30,Current,ENET,Online,Off-Us,959277,970961,-11684,238,176,414
2026-05-03,15:00-15:30,Current,TELL,Offline,On-Us,457616,596004,-138388,47,114,161
2026-05-03,15:00-15:30,Current,TELL,Offline,Off-Us,577885,1006002,-428117,125,74,199
