Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,04:30-05:00,Fixed,ATM,Offline,On-Us,745201,355468,389733,188,141,329
2026-05-03,04:30-05:00,Fixed,ATM,Offline,Off-Us,166498,457529,-291031,51,25,76
2026-05-03,04:30-05:00,Fixed,BCMS,Online,On-Us,252958,871548,-618590,281,143,424
2026-05-03,04:30-05:00,Fixed,BCMS,Online,Off-Us,154311,886128,-731817,104,255,359
2026-05-03,04:30-05:00,Fixed,ENET,Online,On-Us,220261,902103,-681842,218,77,295
2026-05-03,04:30-05:00,Fixed,ENET,Online,Off-Us,477565,764037,-286472,117,103,220
2026-05-03,04:30-05:00,Fixed,TELL,Offline,On-Us,62533,740469,-677936,102,100,202
2026-05-03,04:30-05:00,Fixed,TELL,Offline,Off-Us,989533,674721,314812,87,257,344
2026-05-03,04:30-05:00,Saving,ATM,Offline,On-Us,108304,111586,-3282,50,248,298
2026-05-03,04:30-05:00,Saving,ATM,Offline,Off-Us,870456,389013,481443,262,229,491
2026-05-03,04:30-05:00,Saving,BCMS,Online,On-Us,636220,126554,509666,263,65,328
2026-05-03,04:30-05:00,Saving,BCMS,Online,Off-Us,443478,172366,271112,41,161,202
2026-05-03,04:30-05:00,Saving,ENET,Online,On-Us,165270,646749,-481479,290,201,491
2026-05-03,04:30-05:00,Saving,ENET,Online,Off-Us,119558,302986,-183428,149,293,442
2026-05-03,04:30-05:00,Saving,TELL,Offline,On-Us,423780,605158,-181378,295,130,425
2026-05-03,04:30-05:00,Saving,TELL,Offline,Off-Us,33954,393003,-359049,101,64,165
2026-05-03,04:30-05:00,Current,ATM,Offline,On-Us,876133,445467,430666,16,117,133
2026-05-03,04:30-05:00,Current,ATM,Offline,Off-Us,612907,898082,-285175,103,106,209
2026-05-03,04:30-05:00,Current,BCMS,Online,On-Us,31025,942133,-911108,104,222,326
2026-05-03,04:30-05:00,Current,BCMS,Online,Off-Us,1007766,596261,411505,293,18,311
2026-05-03,04:30-05:00,Current,ENET,Online,On-Us,100301,933739,-833438,148,105,253
2026-05-03,04:30-05:00,Current,ENET,Online,Off-Us,711572,416830,294742,149,264,413
2026-05-03,04:30-05:00,Current,TELL,Offline,On-Us,869086,81193,787893,43,227,270
2026-05-03,04:30-05:00,Current,TELL,Offline,Off-Us,572907,26500,546407,48,241,289
