Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,23:00-23:30,Fixed,ATM,Offline,On-Us,825573,689200,136373,51,223,274
2026-05-03,23:00-23:30,Fixed,ATM,Offline,Off-Us,100853,371704,-270851,126,267,393
2026-05-03,23:00-23:30,Fixed,BCMS,Online,On-Us,87348,106436,-19088,213,274,487
2026-05-03,23:00-23:30,Fixed,BCMS,Online,Off-Us,687633,206290,481343,248,56,304
2026-05-03,23:00-23:30,Fixed,ENET,Online,On-Us,30646,256736,-226090,23,265,288
2026-05-03,23:00-23:30,Fixed,ENET,Online,Off-Us,845574,218333,627241,254,77,331
2026-05-03,23:00-23:30,Fixed,TELL,Offline,On-Us,397976,61793,336183,253,96,349
2026-05-03,23:00-23:30,Fixed,TELL,Offline,Off-Us,812662,870420,-57758,14,59,73
2026-05-03,23:00-23:30,Saving,ATM,Offline,On-Us,287173,562357,-275184,228,257,485
2026-05-03,23:00-23:30,Saving,ATM,Offline,Off-Us,1005506,580796,424710,21,295,316
2026-05-03,23:00-23:30,Saving,BCMS,Online,On-Us,939773,146735,793038,209,151,360
2026-05-03,23:00-23:30,Saving,BCMS,Online,Off-Us,601715,218110,383605,72,78,150
2026-05-03,23:00-23:30,Saving,ENET,Online,On-Us,128435,299342,-170907,215,111,326
2026-05-03,23:00-23:30,Saving,ENET,Online,Off-Us,620917,805530,-184613,164,237,401
2026-05-03,23:00-23:30,Saving,TELL,Offline,On-Us,416138,192878,223260,177,153,330
2026-05-03,23:00-23:30,Saving,TELL,Offline,Off-Us,879051,151152,727899,96,209,305
2026-05-03,23:00-23:30,Current,ATM,Offline,On-Us,883370,736657,146713,163,187,350
2026-05-03,23:00-23:30,Current,ATM,Offline,Off-Us,787116,425155,361961,117,108,225
2026-05-03,23:00-23:30,Current,BCMS,Online,On-Us,626888,114173,512715,247,82,329
2026-05-03,23:00-23:30,Current,BCMS,Online,Off-Us,784388,975959,-191571,165,16,181
2026-05-03,23:00-23:30,Current,ENET,Online,On-Us,225686,414619,-188933,146,269,415
2026-05-03,23:00-23:30,Current,ENET,Online,Off-Us,887599,697244,190355,52,67,119
2026-05-03,23:00-23:30,Current,TELL,Offline,On-Us,190339,673218,-482879,223,207,430
2026-05-03,23:00-23:30,Current,TELL,Offline,Off-Us,753512,306322,447190,247,56,303
