Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,12:00-12:30,Fixed,ATM,Offline,On-Us,503622,160364,343258,160,14,174
2026-05-03,12:00-12:30,Fixed,ATM,Offline,Off-Us,324660,259951,64709,169,262,431
2026-05-03,12:00-12:30,Fixed,BCMS,Online,On-Us,270142,126370,143772,95,173,268
2026-05-03,12:00-12:30,Fixed,BCMS,Online,Off-Us,236494,76066,160428,111,257,368
2026-05-03,12:00-12:30,Fixed,ENET,Online,On-Us,692559,648725,43834,173,218,391
2026-05-03,12:00-12:30,Fixed,ENET,Online,Off-Us,101641,13351,88290,38,265,303
2026-05-03,12:00-12:30,Fixed,TELL,Offline,On-Us,514003,519955,-5952,112,97,209
2026-05-03,12:00-12:30,Fixed,TELL,Offline,Off-Us,76833,520438,-443605,191,42,233
2026-05-03,12:00-12:30,Saving,ATM,Offline,On-Us,236722,439399,-202677,56,102,158
2026-05-03,12:00-12:30,Saving,ATM,Offline,Off-Us,47173,153734,-106561,182,47,229
2026-05-03,12:00-12:30,Saving,BCMS,Online,On-Us,619484,207907,411577,276,258,534
2026-05-03,12:00-12:30,Saving,BCMS,Online,Off-Us,202769,220166,-17397,247,31,278
2026-05-03,12:00-12:30,Saving,ENET,Online,On-Us,199100,312758,-113658,106,161,267
2026-05-03,12:00-12:30,Saving,ENET,Online,Off-Us,893160,325592,567568,152,240,392
2026-05-03,12:00-12:30,Saving,TELL,Offline,On-Us,300533,576664,-276131,12,149,161
2026-05-03,12:00-12:30,Saving,TELL,Offline,Off-Us,517348,452200,65148,25,238,263
2026-05-03,12:00-12:30,Current,ATM,Offline,On-Us,786214,1005342,-219128,285,223,508
2026-05-03,12:00-12:30,Current,ATM,Offline,Off-Us,908068,134921,773147,127,172,299
2026-05-03,12:00-12:30,Current,BCMS,Online,On-Us,68879,967840,-898961,14,251,265
2026-05-03,12:00-12:30,Current,BCMS,Online,Off-Us,433626,336962,96664,51,47,98
2026-05-03,12:00-12:30,Current,ENET,Online,On-Us,824629,494106,330523,29,296,325
2026-05-03,12:00-12:30,Current,ENET,Online,Off-Us,894783,819198,75585,194,56,250
2026-05-03,12:00-12:30,Current,TELL,Offline,On-Us,506799,728840,-222041,134,96,230
2026-05-03,12:00-12:30,Current,TELL,Offline,Off-Us,905841,564357,341484,189,51,240
