Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,17:30-18:00,Fixed,ATM,Offline,On-Us,380191,408148,-27957,150,280,430
2026-05-03,17:30-18:00,Fixed,ATM,Offline,Off-Us,13822,313339,-299517,174,32,206
2026-05-03,17:30-18:00,Fixed,BCMS,Online,On-Us,486579,214584,271995,193,204,397
2026-05-03,17:30-18:00,Fixed,BCMS,Online,Off-Us,788311,724882,63429,263,164,427
2026-05-03,17:30-18:00,Fixed,ENET,Online,On-Us,534185,14848,519337,176,266,442
2026-05-03,17:30-18:00,Fixed,ENET,Online,Off-Us,671319,670206,1113,126,139,265
2026-05-03,17:30-18:00,Fixed,TELL,Offline,On-Us,709708,19753,689955,184,291,475
2026-05-03,17:30-18:00,Fixed,TELL,Offline,Off-Us,47350,147173,-99823,233,11,244
2026-05-03,17:30-18:00,Saving,ATM,Offline,On-Us,176775,752067,-575292,140,149,289
2026-05-03,17:30-18:00,Saving,ATM,Offline,Off-Us,154286,682280,-527994,34,130,164
2026-05-03,17:30-18:00,Saving,BCMS,Online,On-Us,94396,370959,-276563,283,82,365
2026-05-03,17:30-18:00,Saving,BCMS,Online,Off-Us,348256,545872,-197616,155,19,174
2026-05-03,17:30-18:00,Saving,ENET,Online,On-Us,491408,200498,290910,171,89,260
2026-05-03,17:30-18:00,Saving,ENET,Online,Off-Us,42854,238401,-195547,61,299,360
2026-05-03,17:30-18:00,Saving,TELL,Offline,On-Us,780247,461392,318855,247,252,499
2026-05-03,17:30-18:00,Saving,TELL,Offline,Off-Us,299581,558461,-258880,235,246,481
2026-05-03,17:30-18:00,Current,ATM,Offline,On-Us,380186,639277,-259091,199,69,268
2026-05-03,17:30-18:00,Current,ATM,Offline,Off-Us,688186,323761,364425,46,273,319
2026-05-03,17:30-18:00,Current,BCMS,Online,On-Us,943041,446023,497018,148,278,426
2026-05-03,17:30-18:00,Current,BCMS,Online,Off-Us,756688,166688,590000,115,12,127
2026-05-03,17:30-18:00,Current,ENET,Online,On-Us,525190,547338,-22148,78,174,252
2026-05-03,17:30-18:00,Current,ENET,Online,Off-Us,824922,672543,152379,278,213,491
2026-05-03,17:30-18:00,Current,TELL,Offline,On-Us,730156,539285,190871,153,65,218
2026-05-03,17:30-18:00,Current,TELL,Offline,Off-Us,598266,440700,157566,93,136,229
