Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-03,13:00-13:30,Fixed,ATM,Offline,On-Us,757464,248229,509235,187,224,411
2026-05-03,13:00-13:30,Fixed,ATM,Offline,Off-Us,138570,209806,-71236,40,108,148
2026-05-03,13:00-13:30,Fixed,BCMS,Online,On-Us,634285,491176,143109,165,145,310
2026-05-03,13:00-13:30,Fixed,BCMS,Online,Off-Us,891294,21668,869626,269,270,539
2026-05-03,13:00-13:30,Fixed,ENET,Online,On-Us,943721,56016,887705,233,260,493
2026-05-03,13:00-13:30,Fixed,ENET,Online,Off-Us,44639,530148,-485509,297,258,555
2026-05-03,13:00-13:30,Fixed,TELL,Offline,On-Us,44627,625560,-580933,98,32,130
2026-05-03,13:00-13:30,Fixed,TELL,Offline,Off-Us,712506,750401,-37895,72,58,130
2026-05-03,13:00-13:30,Saving,ATM,Offline,On-Us,567123,879855,-312732,156,124,280
2026-05-03,13:00-13:30,Saving,ATM,Offline,Off-Us,82691,96338,-13647,114,85,199
2026-05-03,13:00-13:30,Saving,BCMS,Online,On-Us,850140,408732,441408,205,62,267
2026-05-03,13:00-13:30,Saving,BCMS,Online,Off-Us,100923,351572,-250649,287,152,439
2026-05-03,13:00-13:30,Saving,ENET,Online,On-Us,580433,354946,225487,299,35,334
2026-05-03,13:00-13:30,Saving,ENET,Online,Off-Us,359567,170927,188640,216,134,350
2026-05-03,13:00-13:30,Saving,TELL,Offline,On-Us,195528,690109,-494581,73,68,141
2026-05-03,13:00-13:30,Saving,TELL,Offline,Off-Us,622853,688073,-65220,218,27,245
2026-05-03,13:00-13:30,Current,ATM,Offline,On-Us,309611,476915,-167304,93,86,179
2026-05-03,13:00-13:30,Current,ATM,Offline,Off-Us,18968,328769,-309801,127,251,378
2026-05-03,13:00-13:30,Current,BCMS,Online,On-Us,711060,7350,703710,255,255,510
2026-05-03,13:00-13:30,Current,BCMS,Online,Off-Us,998216,285880,712336,198,153,351
2026-05-03,13:00-13:30,Current,ENET,Online,On-Us,310657,503576,-192919,41,283,324
2026-05-03,13:00-13:30,Current,ENET,Online,Off-Us,711874,935028,-223154,82,111,193
2026-05-03,13:00-13:30,Current,TELL,Offline,On-Us,83810,465350,-381540,44,159,203
2026-05-03,13:00-13:30,Current,TELL,Offline,Off-Us,409365,782130,-372765,49,184,233
