Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,08:30-09:00,Fixed,ATM,Offline,On-Us,738077246,753837746,-15760500,3146,3720,6866
2026-04-30,08:30-09:00,Fixed,ATM,Offline,Off-Us,583561905,594663140,-11101235,4576,4422,8998
2026-04-30,08:30-09:00,Fixed,BCMS,Online,On-Us,757704504,776658561,-18954057,2263,906,3169
2026-04-30,08:30-09:00,Fixed,BCMS,Online,Off-Us,287246066,298477576,-11231510,2045,4727,6772
2026-04-30,08:30-09:00,Fixed,ENET,Online,On-Us,300654671,313794394,-13139723,3458,4584,8042
2026-04-30,08:30-09:00,Fixed,ENET,Online,Off-Us,491006264,509685203,-18678939,1423,3151,4574
2026-04-30,08:30-09:00,Fixed,TELL,Offline,On-Us,707881611,721425113,-13543502,2882,830,3712
2026-04-30,08:30-09:00,Fixed,TELL,Offline,Off-Us,731950256,741751538,-9801282,2260,3229,5489
2026-04-30,08:30-09:00,Saving,ATM,Offline,On-Us,560242298,575759391,-15517093,2724,1707,4431
2026-04-30,08:30-09:00,Saving,ATM,Offline,Off-Us,565634262,573983152,-8348890,2551,3999,6550
2026-04-30,08:30-09:00,Saving,BCMS,Online,On-Us,376309729,391551463,-15241734,4492,1121,5613
2026-04-30,08:30-09:00,Saving,BCMS,Online,Off-Us,345432834,363652803,-18219969,3855,1680,5535
2026-04-30,08:30-09:00,Saving,ENET,Online,On-Us,692700384,703595077,-10894693,2409,4119,6528
2026-04-30,08:30-09:00,Saving,ENET,Online,Off-Us,696172795,704902610,-8729815,4128,2582,6710
2026-04-30,08:30-09:00,Saving,TELL,Offline,On-Us,316594300,334170319,-17576019,4477,1538,6015
2026-04-30,08:30-09:00,Saving,TELL,Offline,Off-Us,567008024,581075428,-14067404,4606,3748,8354
2026-04-30,08:30-09:00,Current,ATM,Offline,On-Us,447081553,462356021,-15274468,4921,4467,9388
2026-04-30,08:30-09:00,Current,ATM,Offline,Off-Us,258722365,270769250,-12046885,2588,3139,5727
2026-04-30,08:30-09:00,Current,BCMS,Online,On-Us,568587876,577246783,-8658907,2120,4670,6790
2026-04-30,08:30-09:00,Current,BCMS,Online,Off-Us,307165156,321399032,-14233876,1291,3263,4554
2026-04-30,08:30-09:00,Current,ENET,Online,On-Us,337559477,349266311,-11706834,2763,2283,5046
2026-04-30,08:30-09:00,Current,ENET,Online,Off-Us,290382264,302470727,-12088463,3308,1391,4699
2026-04-30,08:30-09:00,Current,TELL,Offline,On-Us,478779193,493724344,-14945151,2587,916,3503
2026-04-30,08:30-09:00,Current,TELL,Offline,Off-Us,264377573,279616622,-15239049,3126,3982,7108
