Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,23:30-24:00,Fixed,ATM,Offline,On-Us,752478084,761780841,-9302757,2429,3986,6415
2026-04-30,23:30-24:00,Fixed,ATM,Offline,Off-Us,549479127,555777850,-6298723,4968,3617,8585
2026-04-30,23:30-24:00,Fixed,BCMS,Online,On-Us,755939488,767210230,-11270742,1146,3899,5045
2026-04-30,23:30-24:00,Fixed,BCMS,Online,Off-Us,794573162,801840145,-7266983,1765,1260,3025
2026-04-30,23:30-24:00,Fixed,ENET,Online,On-Us,720204624,727027497,-6822873,4019,5000,9019
2026-04-30,23:30-24:00,Fixed,ENET,Online,Off-Us,696725116,704811550,-8086434,3416,2446,5862
2026-04-30,23:30-24:00,Fixed,TELL,Offline,On-Us,688513952,695336593,-6822641,1260,4038,5298
2026-04-30,23:30-24:00,Fixed,TELL,Offline,Off-Us,562303714,572926496,-10622782,3457,1509,4966
2026-04-30,23:30-24:00,Saving,ATM,Offline,On-Us,665752462,675420556,-9668094,1499,2499,3998
2026-04-30,23:30-24:00,Saving,ATM,Offline,Off-Us,228683335,238516578,-9833243,1743,3365,5108
2026-04-30,23:30-24:00,Saving,BCMS,Online,On-Us,678882932,685313902,-6430970,1296,3447,4743
2026-04-30,23:30-24:00,Saving,BCMS,Online,Off-Us,687145221,694560866,-7415645,4756,4629,9385
2026-04-30,23:30-24:00,Saving,ENET,Online,On-Us,785140059,792345200,-7205141,4232,2795,7027
2026-04-30,23:30-24:00,Saving,ENET,Online,Off-Us,346772558,353371434,-6598876,1660,4175,5835
2026-04-30,23:30-24:00,Saving,TELL,Offline,On-Us,258404397,264128410,-5724013,2383,3731,6114
2026-04-30,23:30-24:00,Saving,TELL,Offline,Off-Us,290428646,298910502,-8481856,4071,2576,6647
2026-04-30,23:30-24:00,Current,ATM,Offline,On-Us,588845044,594589528,-5744484,2782,3077,5859
2026-04-30,23:30-24:00,Current,ATM,Offline,Off-Us,404951284,410933838,-5982554,2182,2121,4303
2026-04-30,23:30-24:00,Current,BCMS,Online,On-Us,499042570,507778718,-8736148,2435,3141,5576
2026-04-30,23:30-24:00,Current,BCMS,Online,Off-Us,344198140,354491463,-10293323,4673,3717,8390
2026-04-30,23:30-24:00,Current,ENET,Online,On-Us,644547877,651104081,-6556204,2804,3709,6513
2026-04-30,23:30-24:00,Current,ENET,Online,Off-Us,771672793,780565609,-8892816,3053,3280,6333
2026-04-30,23:30-24:00,Current,TELL,Offline,On-Us,799632701,806104417,-6471716,3416,1913,5329
2026-04-30,23:30-24:00,Current,TELL,Offline,Off-Us,453417966,459555615,-6137649,3278,3655,6933
