Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,22:30-23:00,Fixed,ATM,Offline,On-Us,448874534,455080985,-6206451,2523,855,3378
2026-04-30,22:30-23:00,Fixed,ATM,Offline,Off-Us,644522902,654521428,-9998526,3235,1164,4399
2026-04-30,22:30-23:00,Fixed,BCMS,Online,On-Us,623216605,629013349,-5796744,4789,1268,6057
2026-04-30,22:30-23:00,Fixed,BCMS,Online,Off-Us,630868152,640480536,-9612384,2232,1413,3645
2026-04-30,22:30-23:00,Fixed,ENET,Online,On-Us,557935322,568337796,-10402474,3026,2581,5607
2026-04-30,22:30-23:00,Fixed,ENET,Online,Off-Us,313316995,323466063,-10149068,3373,969,4342
2026-04-30,22:30-23:00,Fixed,TELL,Offline,On-Us,376007383,380889216,-4881833,3202,2844,6046
2026-04-30,22:30-23:00,Fixed,TELL,Offline,Off-Us,618348005,623910925,-5562920,4849,1796,6645
2026-04-30,22:30-23:00,Saving,ATM,Offline,On-Us,656039345,663181764,-7142419,2376,1019,3395
2026-04-30,22:30-23:00,Saving,ATM,Offline,Off-Us,506936463,516520385,-9583922,1142,2828,3970
2026-04-30,22:30-23:00,Saving,BCMS,Online,On-Us,752866890,760059711,-7192821,3549,3320,6869
2026-04-30,22:30-23:00,Saving,BCMS,Online,Off-Us,786365352,795518655,-9153303,3986,2684,6670
2026-04-30,22:30-23:00,Saving,ENET,Online,On-Us,369430144,376417592,-6987448,3536,2908,6444
2026-04-30,22:30-23:00,Saving,ENET,Online,Off-Us,217975410,227960167,-9984757,4917,963,5880
2026-04-30,22:30-23:00,Saving,TELL,Offline,On-Us,497952697,505794869,-7842172,2203,1647,3850
2026-04-30,22:30-23:00,Saving,TELL,Offline,Off-Us,717788084,725435945,-7647861,4658,2604,7262
2026-04-30,22:30-23:00,Current,ATM,Offline,On-Us,403061068,409975178,-6914110,2815,868,3683
2026-04-30,22:30-23:00,Current,ATM,Offline,Off-Us,669851283,676614402,-6763119,1134,2488,3622
2026-04-30,22:30-23:00,Current,BCMS,Online,On-Us,710016310,719355893,-9339583,1963,2176,4139
2026-04-30,22:30-23:00,Current,BCMS,Online,Off-Us,488687360,495984476,-7297116,2006,2788,4794
2026-04-30,22:30-23:00,Current,ENET,Online,On-Us,404236968,410766869,-6529901,3480,2397,5877
2026-04-30,22:30-23:00,Current,ENET,Online,Off-Us,203522663,208099838,-4577175,1348,2352,3700
2026-04-30,22:30-23:00,Current,TELL,Offline,On-Us,205312169,214831947,-9519778,3996,1078,5074
2026-04-30,22:30-23:00,Current,TELL,Offline,Off-Us,795893469,803474251,-7580782,4206,945,5151
