Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,05:30-06:00,Fixed,ATM,Offline,On-Us,637449047,648929257,-11480210,3860,955,4815
2026-04-30,05:30-06:00,Fixed,ATM,Offline,Off-Us,323708333,334684343,-10976010,1090,3655,4745
2026-04-30,05:30-06:00,Fixed,BCMS,Online,On-Us,386253048,400922687,-14669639,1366,1822,3188
2026-04-30,05:30-06:00,Fixed,BCMS,Online,Off-Us,339267039,349317555,-10050516,3764,4088,7852
2026-04-30,05:30-06:00,Fixed,ENET,Online,On-Us,355968689,372871756,-16903067,2162,4175,6337
2026-04-30,05:30-06:00,Fixed,ENET,Online,Off-Us,466330983,475672301,-9341318,4366,2695,7061
2026-04-30,05:30-06:00,Fixed,TELL,Offline,On-Us,594064180,610311341,-16247161,1562,1962,3524
2026-04-30,05:30-06:00,Fixed,TELL,Offline,Off-Us,239472738,249186378,-9713640,1690,1351,3041
2026-04-30,05:30-06:00,Saving,ATM,Offline,On-Us,540922015,555851637,-14929622,2215,1045,3260
2026-04-30,05:30-06:00,Saving,ATM,Offline,Off-Us,450859458,460518704,-9659246,1002,4876,5878
2026-04-30,05:30-06:00,Saving,BCMS,Online,On-Us,552653703,571638209,-18984506,1567,2686,4253
2026-04-30,05:30-06:00,Saving,BCMS,Online,Off-Us,409208661,426879707,-17671046,4381,1268,5649
2026-04-30,05:30-06:00,Saving,ENET,Online,On-Us,338590461,357216217,-18625756,2633,4153,6786
2026-04-30,05:30-06:00,Saving,ENET,Online,Off-Us,331115346,347096935,-15981589,4430,4974,9404
2026-04-30,05:30-06:00,Saving,TELL,Offline,On-Us,796990818,812569543,-15578725,2087,1360,3447
2026-04-30,05:30-06:00,Saving,TELL,Offline,Off-Us,363601422,380496740,-16895318,4644,4580,9224
2026-04-30,05:30-06:00,Current,ATM,Offline,On-Us,240301867,250687034,-10385167,1834,1743,3577
2026-04-30,05:30-06:00,Current,ATM,Offline,Off-Us,369101953,388225630,-19123677,2123,2361,4484
2026-04-30,05:30-06:00,Current,BCMS,Online,On-Us,231191543,242511432,-11319889,3175,2368,5543
2026-04-30,05:30-06:00,Current,BCMS,Online,Off-Us,295193546,304681173,-9487627,3162,4197,7359
2026-04-30,05:30-06:00,Current,ENET,Online,On-Us,297288697,307272887,-9984190,3637,2224,5861
2026-04-30,05:30-06:00,Current,ENET,Online,Off-Us,421757609,433839277,-12081668,2092,3594,5686
2026-04-30,05:30-06:00,Current,TELL,Offline,On-Us,325679422,336891633,-11212211,4064,4466,8530
2026-04-30,05:30-06:00,Current,TELL,Offline,Off-Us,257388060,271086261,-13698201,4636,2516,7152
