Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,08:00-08:30,Fixed,ATM,Offline,On-Us,753453050,769383934,-15930884,3294,1932,5226
2026-04-30,08:00-08:30,Fixed,ATM,Offline,Off-Us,291085008,305039583,-13954575,4326,2164,6490
2026-04-30,08:00-08:30,Fixed,BCMS,Online,On-Us,272405656,288143080,-15737424,4479,2294,6773
2026-04-30,08:00-08:30,Fixed,BCMS,Online,Off-Us,200866034,218744925,-17878891,2895,3419,6314
2026-04-30,08:00-08:30,Fixed,ENET,Online,On-Us,245018715,260464770,-15446055,3591,3645,7236
2026-04-30,08:00-08:30,Fixed,ENET,Online,Off-Us,754504996,763600549,-9095553,2719,2014,4733
2026-04-30,08:00-08:30,Fixed,TELL,Offline,On-Us,583534330,595938117,-12403787,1347,3185,4532
2026-04-30,08:00-08:30,Fixed,TELL,Offline,Off-Us,531191509,544690426,-13498917,3182,1247,4429
2026-04-30,08:00-08:30,Saving,ATM,Offline,On-Us,397140478,410708717,-13568239,3009,1756,4765
2026-04-30,08:00-08:30,Saving,ATM,Offline,Off-Us,587059746,601951847,-14892101,3592,2345,5937
2026-04-30,08:00-08:30,Saving,BCMS,Online,On-Us,440302865,455121451,-14818586,3748,4707,8455
2026-04-30,08:00-08:30,Saving,BCMS,Online,Off-Us,462944233,473281482,-10337249,1839,3093,4932
2026-04-30,08:00-08:30,Saving,ENET,Online,On-Us,667468320,683799022,-16330702,4286,3487,7773
2026-04-30,08:00-08:30,Saving,ENET,Online,Off-Us,782104405,791192075,-9087670,2957,3944,6901
2026-04-30,08:00-08:30,Saving,TELL,Offline,On-Us,499428495,509279174,-9850679,3348,1538,4886
2026-04-30,08:00-08:30,Saving,TELL,Offline,Off-Us,347831453,364009746,-16178293,4521,2789,7310
2026-04-30,08:00-08:30,Current,ATM,Offline,On-Us,455472722,473547774,-18075052,1910,3658,5568
2026-04-30,08:00-08:30,Current,ATM,Offline,Off-Us,467617081,476952923,-9335842,4346,2483,6829
2026-04-30,08:00-08:30,Current,BCMS,Online,On-Us,559339042,574878211,-15539169,3662,4720,8382
2026-04-30,08:00-08:30,Current,BCMS,Online,Off-Us,643800264,658024034,-14223770,3075,1573,4648
2026-04-30,08:00-08:30,Current,ENET,Online,On-Us,661836026,674287431,-12451405,4631,917,5548
2026-04-30,08:00-08:30,Current,ENET,Online,Off-Us,297408935,308860805,-11451870,3036,4755,7791
2026-04-30,08:00-08:30,Current,TELL,Offline,On-Us,299533963,312566845,-13032882,2519,1901,4420
2026-04-30,08:00-08:30,Current,TELL,Offline,Off-Us,429322470,441202878,-11880408,4685,4968,9653
