Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,12:00-12:30,Fixed,ATM,Offline,On-Us,764843783,783440411,-18596628,4606,4901,9507
2026-04-30,12:00-12:30,Fixed,ATM,Offline,Off-Us,460276898,477957219,-17680321,1070,1844,2914
2026-04-30,12:00-12:30,Fixed,BCMS,Online,On-Us,787260185,808735468,-21475283,4091,4175,8266
2026-04-30,12:00-12:30,Fixed,BCMS,Online,Off-Us,628241072,652630874,-24389802,2520,4386,6906
2026-04-30,12:00-12:30,Fixed,ENET,Online,On-Us,639715489,669597464,-29881975,3431,1637,5068
2026-04-30,12:00-12:30,Fixed,ENET,Online,Off-Us,301983053,330377748,-28394695,2572,1423,3995
2026-04-30,12:00-12:30,Fixed,TELL,Offline,On-Us,646427642,668171071,-21743429,4806,3031,7837
2026-04-30,12:00-12:30,Fixed,TELL,Offline,Off-Us,305402568,331455702,-26053134,1276,2994,4270
2026-04-30,12:00-12:30,Saving,ATM,Offline,On-Us,226845790,243759741,-16913951,4528,3636,8164
2026-04-30,12:00-12:30,Saving,ATM,Offline,Off-Us,315910215,337170064,-21259849,4507,1845,6352
2026-04-30,12:00-12:30,Saving,BCMS,Online,On-Us,235605632,261495125,-25889493,4680,4202,8882
2026-04-30,12:00-12:30,Saving,BCMS,Online,Off-Us,358518352,383549352,-25031000,1982,3710,5692
2026-04-30,12:00-12:30,Saving,ENET,Online,On-Us,428062673,447205511,-19142838,1733,3267,5000
2026-04-30,12:00-12:30,Saving,ENET,Online,Off-Us,665255962,684851360,-19595398,2480,2975,5455
2026-04-30,12:00-12:30,Saving,TELL,Offline,On-Us,550003087,564743778,-14740691,4152,4409,8561
2026-04-30,12:00-12:30,Saving,TELL,Offline,Off-Us,759220433,781713385,-22492952,4445,2899,7344
2026-04-30,12:00-12:30,Current,ATM,Offline,On-Us,319391725,349840727,-30449002,1817,4237,6054
2026-04-30,12:00-12:30,Current,ATM,Offline,Off-Us,645255025,674722837,-29467812,3764,2281,6045
2026-04-30,12:00-12:30,Current,BCMS,Online,On-Us,550490757,575075012,-24584255,1596,3219,4815
2026-04-30,12:00-12:30,Current,BCMS,Online,Off-Us,658933765,677827049,-18893284,1865,4711,6576
2026-04-30,12:00-12:30,Current,ENET,Online,On-Us,616878545,646510093,-29631548,4405,4074,8479
2026-04-30,12:00-12:30,Current,ENET,Online,Off-Us,569441296,594757771,-25316475,3999,3955,7954
2026-04-30,12:00-12:30,Current,TELL,Offline,On-Us,272412955,297042623,-24629668,4408,4281,8689
2026-04-30,12:00-12:30,Current,TELL,Offline,Off-Us,536564179,562532920,-25968741,2883,3091,5974
