Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-30,10:30-11:00,Fixed,ATM,Offline,On-Us,551982699,566021010,-14038311,2250,4854,7104
2026-04-30,10:30-11:00,Fixed,ATM,Offline,Off-Us,494974193,526127119,-31152926,2163,1736,3899
2026-04-30,10:30-11:00,Fixed,BCMS,Online,On-Us,365697655,394317035,-28619380,3947,4977,8924
2026-04-30,10:30-11:00,Fixed,BCMS,Online,Off-Us,646016070,677353771,-31337701,2397,4698,7095
2026-04-30,10:30-11:00,Fixed,ENET,Online,On-Us,303884493,333852955,-29968462,951,2884,3835
2026-04-30,10:30-11:00,Fixed,ENET,Online,Off-Us,243607416,271783716,-28176300,1177,1772,2949
2026-04-30,10:30-11:00,Fixed,TELL,Offline,On-Us,709348012,726100371,-16752359,2617,2826,5443
2026-04-30,10:30-11:00,Fixed,TELL,Offline,Off-Us,434750173,466977966,-32227793,3841,3644,7485
2026-04-30,10:30-11:00,Saving,ATM,Offline,On-Us,658682814,680897991,-22215177,2589,1806,4395
2026-04-30,10:30-11:00,Saving,ATM,Offline,Off-Us,529305677,551370228,-22064551,3722,1454,5176
2026-04-30,10:30-11:00,Saving,BCMS,Online,On-Us,677883339,704459025,-26575686,3773,4213,7986
2026-04-30,10:30-11:00,Saving,BCMS,Online,Off-Us,746124431,769434299,-23309868,1607,1446,3053
2026-04-30,10:30-11:00,Saving,ENET,Online,On-Us,417268357,449294299,-32025942,1375,3960,5335
2026-04-30,10:30-11:00,Saving,ENET,Online,Off-Us,703173187,728236630,-25063443,1065,3255,4320
2026-04-30,10:30-11:00,Saving,TELL,Offline,On-Us,473490744,492157794,-18667050,831,3967,4798
2026-04-30,10:30-11:00,Saving,TELL,Offline,Off-Us,687134773,708529851,-21395078,896,3736,4632
2026-04-30,10:30-11:00,Current,ATM,Offline,On-Us,499684217,526377291,-26693074,3896,2777,6673
2026-04-30,10:30-11:00,Current,ATM,Offline,Off-Us,335621882,358082992,-22461110,1738,3836,5574
2026-04-30,10:30-11:00,Current,BCMS,Online,On-Us,584555934,602884442,-18328508,4094,949,5043
2026-04-30,10:30-11:00,Current,BCMS,Online,Off-Us,689169388,705390094,-16220706,3922,3737,7659
2026-04-30,10:30-11:00,Current,ENET,Online,On-Us,769366917,792248431,-22881514,2904,2487,5391
2026-04-30,10:30-11:00,Current,ENET,Online,Off-Us,498799229,512985254,-14186025,3003,2706,5709
2026-04-30,10:30-11:00,Current,TELL,Offline,On-Us,784476257,802425211,-17948954,1187,962,2149
2026-04-30,10:30-11:00,Current,TELL,Offline,Off-Us,208595803,228508106,-19912303,3801,3139,6940
