Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,08:00-08:30,Fixed,ATM,Offline,On-Us,617947,657501,-39554,44,253,297
2026-05-01,08:00-08:30,Fixed,ATM,Offline,Off-Us,869849,920895,-51046,225,248,473
2026-05-01,08:00-08:30,Fixed,BCMS,Online,On-Us,958508,927326,31182,130,172,302
2026-05-01,08:00-08:30,Fixed,BCMS,Online,Off-Us,875353,619596,255757,126,241,367
2026-05-01,08:00-08:30,Fixed,ENET,Online,On-Us,277558,314869,-37311,31,128,159
2026-05-01,08:00-08:30,Fixed,ENET,Online,Off-Us,700901,948311,-247410,142,213,355
2026-05-01,08:00-08:30,Fixed,TELL,Offline,On-Us,278256,4493,273763,283,128,411
2026-05-01,08:00-08:30,Fixed,TELL,Offline,Off-Us,42513,232575,-190062,242,133,375
2026-05-01,08:00-08:30,Saving,ATM,Offline,On-Us,416263,2359,413904,232,35,267
2026-05-01,08:00-08:30,Saving,ATM,Offline,Off-Us,1005204,79802,925402,152,285,437
2026-05-01,08:00-08:30,Saving,BCMS,Online,On-Us,853986,943187,-89201,291,224,515
2026-05-01,08:00-08:30,Saving,BCMS,Online,Off-Us,17137,526124,-508987,168,37,205
2026-05-01,08:00-08:30,Saving,ENET,Online,On-Us,520760,608358,-87598,121,284,405
2026-05-01,08:00-08:30,Saving,ENET,Online,Off-Us,693411,579190,114221,159,70,229
2026-05-01,08:00-08:30,Saving,TELL,Offline,On-Us,896777,246240,650537,211,298,509
2026-05-01,08:00-08:30,Saving,TELL,Offline,Off-Us,760973,344548,416425,102,290,392
2026-05-01,08:00-08:30,Current,ATM,Offline,On-Us,687973,209984,477989,19,230,249
2026-05-01,08:00-08:30,Current,ATM,Offline,Off-Us,83547,344745,-261198,137,256,393
2026-05-01,08:00-08:30,Current,BCMS,Online,On-Us,21695,104291,-82596,78,143,221
2026-05-01,08:00-08:30,Current,BCMS,Online,Off-Us,177233,689393,-512160,161,142,303
2026-05-01,08:00-08:30,Current,ENET,Online,On-Us,435762,169724,266038,230,115,345
2026-05-01,08:00-08:30,Current,ENET,Online,Off-Us,764581,171869,592712,197,60,257
2026-05-01,08:00-08:30,Current,TELL,Offline,On-Us,802257,977001,-174744,159,169,328
2026-05-01,08:00-08:30,Current,TELL,Offline,Off-Us,568663,725150,-156487,292,46,338
