Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,19:00-19:30,Fixed,ATM,Offline,On-Us,1004541,644226,360315,72,53,125
2026-05-01,19:00-19:30,Fixed,ATM,Offline,Off-Us,851881,726852,125029,231,181,412
2026-05-01,19:00-19:30,Fixed,BCMS,Online,On-Us,26629,142737,-116108,15,31,46
2026-05-01,19:00-19:30,Fixed,BCMS,Online,Off-Us,44957,163518,-118561,169,201,370
2026-05-01,19:00-19:30,Fixed,ENET,Online,On-Us,670213,240725,429488,130,48,178
2026-05-01,19:00-19:30,Fixed,ENET,Online,Off-Us,1005019,247905,757114,79,70,149
2026-05-01,19:00-19:30,Fixed,TELL,Offline,On-Us,838139,341813,496326,174,46,220
2026-05-01,19:00-19:30,Fixed,TELL,Offline,Off-Us,218464,5840,212624,177,185,362
2026-05-01,19:00-19:30,Saving,ATM,Offline,On-Us,503871,35430,468441,279,115,394
2026-05-01,19:00-19:30,Saving,ATM,Offline,Off-Us,664186,663753,433,229,295,524
2026-05-01,19:00-19:30,Saving,BCMS,Online,On-Us,774011,190997,583014,63,156,219
2026-05-01,19:00-19:30,Saving,BCMS,Online,Off-Us,317993,298176,19817,278,279,557
2026-05-01,19:00-19:30,Saving,ENET,Online,On-Us,646875,401675,245200,209,262,471
2026-05-01,19:00-19:30,Saving,ENET,Online,Off-Us,151070,523852,-372782,125,227,352
2026-05-01,19:00-19:30,Saving,TELL,Offline,On-Us,470815,942532,-471717,237,160,397
2026-05-01,19:00-19:30,Saving,TELL,Offline,Off-Us,674387,433354,241033,88,14,102
2026-05-01,19:00-19:30,Current,ATM,Offline,On-Us,136038,384087,-248049,275,96,371
2026-05-01,19:00-19:30,Current,ATM,Offline,Off-Us,963894,386750,577144,159,118,277
2026-05-01,19:00-19:30,Current,BCMS,Online,On-Us,995835,1005260,-9425,47,280,327
2026-05-01,19:00-19:30,Current,BCMS,Online,Off-Us,229049,844507,-615458,100,289,389
2026-05-01,19:00-19:30,Current,ENET,Online,On-Us,846965,856011,-9046,66,79,145
2026-05-01,19:00-19:30,Current,ENET,Online,Off-Us,199673,876964,-677291,44,75,119
2026-05-01,19:00-19:30,Current,TELL,Offline,On-Us,209905,636044,-426139,85,14,99
2026-05-01,19:00-19:30,Current,TELL,Offline,Off-Us,657364,319678,337686,59,41,100
