Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,03:00-03:30,Fixed,ATM,Offline,On-Us,501989,224523,277466,62,99,161
2026-05-01,03:00-03:30,Fixed,ATM,Offline,Off-Us,406698,579896,-173198,289,47,336
2026-05-01,03:00-03:30,Fixed,BCMS,Online,On-Us,153209,699486,-546277,77,272,349
2026-05-01,03:00-03:30,Fixed,BCMS,Online,Off-Us,152465,903018,-750553,46,255,301
2026-05-01,03:00-03:30,Fixed,ENET,Online,On-Us,538322,76116,462206,96,137,233
2026-05-01,03:00-03:30,Fixed,ENET,Online,Off-Us,657395,790011,-132616,223,196,419
2026-05-01,03:00-03:30,Fixed,TELL,Offline,On-Us,983153,236288,746865,146,219,365
2026-05-01,03:00-03:30,Fixed,TELL,Offline,Off-Us,62571,788918,-726347,233,32,265
2026-05-01,03:00-03:30,Saving,ATM,Offline,On-Us,912962,336055,576907,214,25,239
2026-05-01,03:00-03:30,Saving,ATM,Offline,Off-Us,201961,704282,-502321,203,211,414
2026-05-01,03:00-03:30,Saving,BCMS,Online,On-Us,471679,635894,-164215,127,76,203
2026-05-01,03:00-03:30,Saving,BCMS,Online,Off-Us,502651,644764,-142113,272,219,491
2026-05-01,03:00-03:30,Saving,ENET,Online,On-Us,677423,914223,-236800,92,134,226
2026-05-01,03:00-03:30,Saving,ENET,Online,Off-Us,628074,546579,81495,159,265,424
2026-05-01,03:00-03:30,Saving,TELL,Offline,On-Us,810653,78701,731952,233,26,259
2026-05-01,03:00-03:30,Saving,TELL,Offline,Off-Us,437588,69556,368032,299,54,353
2026-05-01,03:00-03:30,Current,ATM,Offline,On-Us,738694,934963,-196269,86,31,117
2026-05-01,03:00-03:30,Current,ATM,Offline,Off-Us,387470,290863,96607,213,154,367
2026-05-01,03:00-03:30,Current,BCMS,Online,On-Us,487070,681749,-194679,186,166,352
2026-05-01,03:00-03:30,Current,BCMS,Online,Off-Us,876949,561293,315656,179,168,347
2026-05-01,03:00-03:30,Current,ENET,Online,On-Us,896929,994570,-97641,252,272,524
2026-05-01,03:00-03:30,Current,ENET,Online,Off-Us,511482,404848,106634,298,81,379
2026-05-01,03:00-03:30,Current,TELL,Offline,On-Us,492126,353449,138677,58,261,319
2026-05-01,03:00-03:30,Current,TELL,Offline,Off-Us,359042,558617,-199575,276,43,319
