Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,23:00-23:30,Fixed,ATM,Offline,On-Us,640204,467736,172468,19,45,64
2026-05-01,23:00-23:30,Fixed,ATM,Offline,Off-Us,746048,862501,-116453,147,95,242
2026-05-01,23:00-23:30,Fixed,BCMS,Online,On-Us,926338,451712,474626,83,24,107
2026-05-01,23:00-23:30,Fixed,BCMS,Online,Off-Us,224754,489966,-265212,38,274,312
2026-05-01,23:00-23:30,Fixed,ENET,Online,On-Us,483122,859636,-376514,288,98,386
2026-05-01,23:00-23:30,Fixed,ENET,Online,Off-Us,110825,93347,17478,222,39,261
2026-05-01,23:00-23:30,Fixed,TELL,Offline,On-Us,881881,166050,715831,26,143,169
2026-05-01,23:00-23:30,Fixed,TELL,Offline,Off-Us,99696,890890,-791194,291,53,344
2026-05-01,23:00-23:30,Saving,ATM,Offline,On-Us,246636,387319,-140683,274,269,543
2026-05-01,23:00-23:30,Saving,ATM,Offline,Off-Us,927938,817930,110008,241,86,327
2026-05-01,23:00-23:30,Saving,BCMS,Online,On-Us,941041,117395,823646,54,238,292
2026-05-01,23:00-23:30,Saving,BCMS,Online,Off-Us,1009274,23501,985773,287,268,555
2026-05-01,23:00-23:30,Saving,ENET,Online,On-Us,656367,616192,40175,160,271,431
2026-05-01,23:00-23:30,Saving,ENET,Online,Off-Us,32019,854923,-822904,48,290,338
2026-05-01,23:00-23:30,Saving,TELL,Offline,On-Us,973157,418383,554774,145,166,311
2026-05-01,23:00-23:30,Saving,TELL,Offline,Off-Us,561097,144955,416142,94,72,166
2026-05-01,23:00-23:30,Current,ATM,Offline,On-Us,473213,992795,-519582,194,278,472
2026-05-01,23:00-23:30,Current,ATM,Offline,Off-Us,538071,773267,-235196,131,236,367
2026-05-01,23:00-23:30,Current,BCMS,Online,On-Us,531468,391956,139512,236,16,252
2026-05-01,23:00-23:30,Current,BCMS,Online,Off-Us,565287,180958,384329,43,24,67
2026-05-01,23:00-23:30,Current,ENET,Online,On-Us,272106,566330,-294224,35,225,260
2026-05-01,23:00-23:30,Current,ENET,Online,Off-Us,497347,335752,161595,254,58,312
2026-05-01,23:00-23:30,Current,TELL,Offline,On-Us,869070,883522,-14452,104,107,211
2026-05-01,23:00-23:30,Current,TELL,Offline,Off-Us,398720,590798,-192078,55,164,219
