Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,04:00-04:30,Fixed,ATM,Offline,On-Us,405678,328353,77325,73,82,155
2026-05-01,04:00-04:30,Fixed,ATM,Offline,Off-Us,189902,128887,61015,197,38,235
2026-05-01,04:00-04:30,Fixed,BCMS,Online,On-Us,43027,888327,-845300,47,153,200
2026-05-01,04:00-04:30,Fixed,BCMS,Online,Off-Us,112681,575134,-462453,286,148,434
2026-05-01,04:00-04:30,Fixed,ENET,Online,On-Us,133611,821947,-688336,61,227,288
2026-05-01,04:00-04:30,Fixed,ENET,Online,Off-Us,214845,41877,172968,42,16,58
2026-05-01,04:00-04:30,Fixed,TELL,Offline,On-Us,116844,354005,-237161,153,156,309
2026-05-01,04:00-04:30,Fixed,TELL,Offline,Off-Us,450680,252371,198309,130,123,253
2026-05-01,04:00-04:30,Saving,ATM,Offline,On-Us,648347,632984,15363,148,293,441
2026-05-01,04:00-04:30,Saving,ATM,Offline,Off-Us,370725,881609,-510884,133,88,221
2026-05-01,04:00-04:30,Saving,BCMS,Online,On-Us,24069,580607,-556538,174,123,297
2026-05-01,04:00-04:30,Saving,BCMS,Online,Off-Us,180189,844848,-664659,208,115,323
2026-05-01,04:00-04:30,Saving,ENET,Online,On-Us,568025,646233,-78208,20,93,113
2026-05-01,04:00-04:30,Saving,ENET,Online,Off-Us,95606,598988,-503382,150,259,409
2026-05-01,04:00-04:30,Saving,TELL,Offline,On-Us,130614,100331,30283,138,219,357
2026-05-01,04:00-04:30,Saving,TELL,Offline,Off-Us,231707,253781,-22074,247,95,342
2026-05-01,04:00-04:30,Current,ATM,Offline,On-Us,935209,181973,753236,124,154,278
2026-05-01,04:00-04:30,Current,ATM,Offline,Off-Us,112603,3322,109281,134,168,302
2026-05-01,04:00-04:30,Current,BCMS,Online,On-Us,456333,607794,-151461,209,239,448
2026-05-01,04:00-04:30,Current,BCMS,Online,Off-Us,223753,243459,-19706,63,52,115
2026-05-01,04:00-04:30,Current,ENET,Online,On-Us,428379,747031,-318652,239,237,476
2026-05-01,04:00-04:30,Current,ENET,Online,Off-Us,157690,775070,-617380,208,205,413
2026-05-01,04:00-04:30,Current,TELL,Offline,On-Us,24145,567557,-543412,151,116,267
2026-05-01,04:00-04:30,Current,TELL,Offline,Off-Us,924640,706017,218623,263,234,497
