Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-01,16:00-16:30,Fixed,ATM,Offline,On-Us,761288,422806,338482,222,77,299
2026-05-01,16:00-16:30,Fixed,ATM,Offline,Off-Us,625278,143857,481421,188,20,208
2026-05-01,16:00-16:30,Fixed,BCMS,Online,On-Us,582446,837463,-255017,59,262,321
2026-05-01,16:00-16:30,Fixed,BCMS,Online,Off-Us,760205,655768,104437,254,207,461
2026-05-01,16:00-16:30,Fixed,ENET,Online,On-Us,967930,50011,917919,94,300,394
2026-05-01,16:00-16:30,Fixed,ENET,Online,Off-Us,733248,977781,-244533,46,145,191
2026-05-01,16:00-16:30,Fixed,TELL,Offline,On-Us,23839,416577,-392738,280,284,564
2026-05-01,16:00-16:30,Fixed,TELL,Offline,Off-Us,275564,70420,205144,111,112,223
2026-05-01,16:00-16:30,Saving,ATM,Offline,On-Us,212511,475913,-263402,130,56,186
2026-05-01,16:00-16:30,Saving,ATM,Offline,Off-Us,982769,139110,843659,172,194,366
2026-05-01,16:00-16:30,Saving,BCMS,Online,On-Us,749646,975816,-226170,99,114,213
2026-05-01,16:00-16:30,Saving,BCMS,Online,Off-Us,361487,960306,-598819,217,66,283
2026-05-01,16:00-16:30,Saving,ENET,Online,On-Us,489887,571144,-81257,52,248,300
2026-05-01,16:00-16:30,Saving,ENET,Online,Off-Us,11158,214871,-203713,96,63,159
2026-05-01,16:00-16:30,Saving,TELL,Offline,On-Us,82412,632214,-549802,95,11,106
2026-05-01,16:00-16:30,Saving,TELL,Offline,Off-Us,398280,118090,280190,124,227,351
2026-05-01,16:00-16:30,Current,ATM,Offline,On-Us,249532,865250,-615718,274,173,447
2026-05-01,16:00-16:30,Current,ATM,Offline,Off-Us,138785,490448,-351663,265,290,555
2026-05-01,16:00-16:30,Current,BCMS,Online,On-Us,601290,361722,239568,204,73,277
2026-05-01,16:00-16:30,Current,BCMS,Online,Off-Us,199635,228855,-29220,241,49,290
2026-05-01,16:00-16:30,Current,ENET,Online,On-Us,934701,700318,234383,291,162,453
2026-05-01,16:00-16:30,Current,ENET,Online,Off-Us,322015,277451,44564,37,97,134
2026-05-01,16:00-16:30,Current,TELL,Offline,On-Us,906554,606922,299632,177,35,212
2026-05-01,16:00-16:30,Current,TELL,Offline,Off-Us,147693,906098,-758405,214,161,375
