Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,02:00-02:30,Fixed,ATM,Offline,On-Us,422866,856794,-433928,132,51,183
2026-04-28,02:00-02:30,Fixed,ATM,Offline,Off-Us,481395,465765,15630,241,56,297
2026-04-28,02:00-02:30,Fixed,BCMS,Online,On-Us,898198,522669,375529,240,172,412
2026-04-28,02:00-02:30,Fixed,BCMS,Online,Off-Us,124473,521533,-397060,21,63,84
2026-04-28,02:00-02:30,Fixed,ENET,Online,On-Us,423037,432368,-9331,30,296,326
2026-04-28,02:00-02:30,Fixed,ENET,Online,Off-Us,575771,177,575594,58,166,224
2026-04-28,02:00-02:30,Fixed,TELL,Offline,On-Us,933348,533030,400318,299,116,415
2026-04-28,02:00-02:30,Fixed,TELL,Offline,Off-Us,686393,704091,-17698,245,185,430
2026-04-28,02:00-02:30,Saving,ATM,Offline,On-Us,380992,865401,-484409,39,125,164
2026-04-28,02:00-02:30,Saving,ATM,Offline,Off-Us,885331,476535,408796,181,297,478
2026-04-28,02:00-02:30,Saving,BCMS,Online,On-Us,804694,649863,154831,254,197,451
2026-04-28,02:00-02:30,Saving,BCMS,Online,Off-Us,750689,474514,276175,70,60,130
2026-04-28,02:00-02:30,Saving,ENET,Online,On-Us,796204,690917,105287,125,12,137
2026-04-28,02:00-02:30,Saving,ENET,Online,Off-Us,357938,372390,-14452,161,291,452
2026-04-28,02:00-02:30,Saving,TELL,Offline,On-Us,547341,392052,155289,66,34,100
2026-04-28,02:00-02:30,Saving,TELL,Offline,Off-Us,940443,172129,768314,264,82,346
2026-04-28,02:00-02:30,Current,ATM,Offline,On-Us,861760,751678,110082,221,65,286
2026-04-28,02:00-02:30,Current,ATM,Offline,Off-Us,266641,640524,-373883,112,107,219
2026-04-28,02:00-02:30,Current,BCMS,Online,On-Us,126611,975402,-848791,213,121,334
2026-04-28,02:00-02:30,Current,BCMS,Online,Off-Us,479247,864607,-385360,109,184,293
2026-04-28,02:00-02:30,Current,ENET,Online,On-Us,113000,793928,-680928,224,34,258
2026-04-28,02:00-02:30,Current,ENET,Online,Off-Us,971638,664000,307638,75,241,316
2026-04-28,02:00-02:30,Current,TELL,Offline,On-Us,479605,690441,-210836,270,79,349
2026-04-28,02:00-02:30,Current,TELL,Offline,Off-Us,523059,4548,518511,283,35,318
