Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,19:30-20:00,Fixed,ATM,Offline,On-Us,589810,741484,-151674,29,173,202
2026-04-28,19:30-20:00,Fixed,ATM,Offline,Off-Us,360549,155130,205419,202,240,442
2026-04-28,19:30-20:00,Fixed,BCMS,Online,On-Us,566091,170495,395596,285,165,450
2026-04-28,19:30-20:00,Fixed,BCMS,Online,Off-Us,127391,965144,-837753,24,218,242
2026-04-28,19:30-20:00,Fixed,ENET,Online,On-Us,976296,523676,452620,86,245,331
2026-04-28,19:30-20:00,Fixed,ENET,Online,Off-Us,972880,335772,637108,91,13,104
2026-04-28,19:30-20:00,Fixed,TELL,Offline,On-Us,774368,572675,201693,271,180,451
2026-04-28,19:30-20:00,Fixed,TELL,Offline,Off-Us,678684,739719,-61035,163,253,416
2026-04-28,19:30-20:00,Saving,ATM,Offline,On-Us,939500,303905,635595,87,300,387
2026-04-28,19:30-20:00,Saving,ATM,Offline,Off-Us,763933,950933,-187000,238,184,422
2026-04-28,19:30-20:00,Saving,BCMS,Online,On-Us,722622,117771,604851,257,31,288
2026-04-28,19:30-20:00,Saving,BCMS,Online,Off-Us,146195,710943,-564748,294,70,364
2026-04-28,19:30-20:00,Saving,ENET,Online,On-Us,323047,26000,297047,217,123,340
2026-04-28,19:30-20:00,Saving,ENET,Online,Off-Us,467636,374754,92882,59,178,237
2026-04-28,19:30-20:00,Saving,TELL,Offline,On-Us,57706,637692,-579986,111,280,391
2026-04-28,19:30-20:00,Saving,TELL,Offline,Off-Us,232934,819234,-586300,154,111,265
2026-04-28,19:30-20:00,Current,ATM,Offline,On-Us,23643,87649,-64006,287,239,526
2026-04-28,19:30-20:00,Current,ATM,Offline,Off-Us,709952,704179,5773,56,273,329
2026-04-28,19:30-20:00,Current,BCMS,Online,On-Us,413583,203895,209688,263,173,436
2026-04-28,19:30-20:00,Current,BCMS,Online,Off-Us,632471,634470,-1999,273,39,312
2026-04-28,19:30-20:00,Current,ENET,Online,On-Us,952575,699155,253420,196,214,410
2026-04-28,19:30-20:00,Current,ENET,Online,Off-Us,155132,750742,-595610,230,200,430
2026-04-28,19:30-20:00,Current,TELL,Offline,On-Us,404868,390941,13927,18,156,174
2026-04-28,19:30-20:00,Current,TELL,Offline,Off-Us,361675,368422,-6747,169,239,408
