Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,01:30-02:00,Fixed,ATM,Offline,On-Us,10142,893385,-883243,82,98,180
2026-04-28,01:30-02:00,Fixed,ATM,Offline,Off-Us,344625,374894,-30269,236,148,384
2026-04-28,01:30-02:00,Fixed,BCMS,Online,On-Us,921148,768677,152471,59,201,260
2026-04-28,01:30-02:00,Fixed,BCMS,Online,Off-Us,854551,359370,495181,105,69,174
2026-04-28,01:30-02:00,Fixed,ENET,Online,On-Us,420245,419692,553,245,150,395
2026-04-28,01:30-02:00,Fixed,ENET,Online,Off-Us,876303,404452,471851,256,226,482
2026-04-28,01:30-02:00,Fixed,TELL,Offline,On-Us,680364,929168,-248804,97,68,165
2026-04-28,01:30-02:00,Fixed,TELL,Offline,Off-Us,138948,729987,-591039,42,92,134
2026-04-28,01:30-02:00,Saving,ATM,Offline,On-Us,108751,436236,-327485,259,235,494
2026-04-28,01:30-02:00,Saving,ATM,Offline,Off-Us,190065,641018,-450953,206,194,400
2026-04-28,01:30-02:00,Saving,BCMS,Online,On-Us,641055,30216,610839,78,258,336
2026-04-28,01:30-02:00,Saving,BCMS,Online,Off-Us,965107,511833,453274,69,221,290
2026-04-28,01:30-02:00,Saving,ENET,Online,On-Us,462094,48205,413889,44,144,188
2026-04-28,01:30-02:00,Saving,ENET,Online,Off-Us,686789,329502,357287,18,279,297
2026-04-28,01:30-02:00,Saving,TELL,Offline,On-Us,804812,779746,25066,126,184,310
2026-04-28,01:30-02:00,Saving,TELL,Offline,Off-Us,544315,548513,-4198,60,232,292
2026-04-28,01:30-02:00,Current,ATM,Offline,On-Us,693856,761949,-68093,139,257,396
2026-04-28,01:30-02:00,Current,ATM,Offline,Off-Us,362544,695951,-333407,209,87,296
2026-04-28,01:30-02:00,Current,BCMS,Online,On-Us,879789,866582,13207,297,38,335
2026-04-28,01:30-02:00,Current,BCMS,Online,Off-Us,12210,674652,-662442,92,269,361
2026-04-28,01:30-02:00,Current,ENET,Online,On-Us,890079,492085,397994,265,95,360
2026-04-28,01:30-02:00,Current,ENET,Online,Off-Us,78501,787931,-709430,263,175,438
2026-04-28,01:30-02:00,Current,TELL,Offline,On-Us,252593,346968,-94375,154,36,190
2026-04-28,01:30-02:00,Current,TELL,Offline,Off-Us,531553,233524,298029,293,204,497
