Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,19:00-19:30,Fixed,ATM,Offline,On-Us,838759,706013,132746,45,107,152
2026-04-28,19:00-19:30,Fixed,ATM,Offline,Off-Us,935228,926919,8309,246,55,301
2026-04-28,19:00-19:30,Fixed,BCMS,Online,On-Us,84064,409660,-325596,103,158,261
2026-04-28,19:00-19:30,Fixed,BCMS,Online,Off-Us,1004804,1003096,1708,51,66,117
2026-04-28,19:00-19:30,Fixed,ENET,Online,On-Us,172769,289346,-116577,69,86,155
2026-04-28,19:00-19:30,Fixed,ENET,Online,Off-Us,520438,157808,362630,116,277,393
2026-04-28,19:00-19:30,Fixed,TELL,Offline,On-Us,998354,657746,340608,23,161,184
2026-04-28,19:00-19:30,Fixed,TELL,Offline,Off-Us,436770,715551,-278781,289,78,367
2026-04-28,19:00-19:30,Saving,ATM,Offline,On-Us,496925,363541,133384,227,238,465
2026-04-28,19:00-19:30,Saving,ATM,Offline,Off-Us,773544,676000,97544,22,160,182
2026-04-28,19:00-19:30,Saving,BCMS,Online,On-Us,198244,66007,132237,23,129,152
2026-04-28,19:00-19:30,Saving,BCMS,Online,Off-Us,875505,993471,-117966,278,182,460
2026-04-28,19:00-19:30,Saving,ENET,Online,On-Us,431690,606815,-175125,187,178,365
2026-04-28,19:00-19:30,Saving,ENET,Online,Off-Us,509763,622180,-112417,283,291,574
2026-04-28,19:00-19:30,Saving,TELL,Offline,On-Us,466885,480255,-13370,167,78,245
2026-04-28,19:00-19:30,Saving,TELL,Offline,Off-Us,941916,827691,114225,168,98,266
2026-04-28,19:00-19:30,Current,ATM,Offline,On-Us,827607,272637,554970,128,258,386
2026-04-28,19:00-19:30,Current,ATM,Offline,Off-Us,389967,302143,87824,36,86,122
2026-04-28,19:00-19:30,Current,BCMS,Online,On-Us,370274,298196,72078,245,96,341
2026-04-28,19:00-19:30,Current,BCMS,Online,Off-Us,648680,969022,-320342,94,285,379
2026-04-28,19:00-19:30,Current,ENET,Online,On-Us,299102,191134,107968,101,89,190
2026-04-28,19:00-19:30,Current,ENET,Online,Off-Us,169087,249461,-80374,71,32,103
2026-04-28,19:00-19:30,Current,TELL,Offline,On-Us,332006,602433,-270427,76,236,312
2026-04-28,19:00-19:30,Current,TELL,Offline,Off-Us,273056,387629,-114573,106,116,222
