Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,21:00-21:30,Fixed,ATM,Offline,On-Us,44582,205888,-161306,67,27,94
2026-04-28,21:00-21:30,Fixed,ATM,Offline,Off-Us,831578,691838,139740,274,41,315
2026-04-28,21:00-21:30,Fixed,BCMS,Online,On-Us,491868,124698,367170,141,33,174
2026-04-28,21:00-21:30,Fixed,BCMS,Online,Off-Us,69465,316298,-246833,17,60,77
2026-04-28,21:00-21:30,Fixed,ENET,Online,On-Us,820375,129806,690569,117,113,230
2026-04-28,21:00-21:30,Fixed,ENET,Online,Off-Us,193757,703175,-509418,191,25,216
2026-04-28,21:00-21:30,Fixed,TELL,Offline,On-Us,95189,152627,-57438,154,189,343
2026-04-28,21:00-21:30,Fixed,TELL,Offline,Off-Us,369311,168356,200955,268,134,402
2026-04-28,21:00-21:30,Saving,ATM,Offline,On-Us,529435,597935,-68500,46,61,107
2026-04-28,21:00-21:30,Saving,ATM,Offline,Off-Us,859398,606217,253181,19,281,300
2026-04-28,21:00-21:30,Saving,BCMS,Online,On-Us,227538,750582,-523044,110,155,265
2026-04-28,21:00-21:30,Saving,BCMS,Online,Off-Us,180117,945459,-765342,287,13,300
2026-04-28,21:00-21:30,Saving,ENET,Online,On-Us,760583,103479,657104,121,269,390
2026-04-28,21:00-21:30,Saving,ENET,Online,Off-Us,892649,742136,150513,255,198,453
2026-04-28,21:00-21:30,Saving,TELL,Offline,On-Us,732045,618010,114035,106,236,342
2026-04-28,21:00-21:30,Saving,TELL,Offline,Off-Us,706242,1004271,-298029,66,103,169
2026-04-28,21:00-21:30,Current,ATM,Offline,On-Us,875290,372058,503232,206,228,434
2026-04-28,21:00-21:30,Current,ATM,Offline,Off-Us,224682,539231,-314549,128,219,347
2026-04-28,21:00-21:30,Current,BCMS,Online,On-Us,118327,798395,-680068,172,74,246
2026-04-28,21:00-21:30,Current,BCMS,Online,Off-Us,488533,115674,372859,278,80,358
2026-04-28,21:00-21:30,Current,ENET,Online,On-Us,519900,799301,-279401,196,158,354
2026-04-28,21:00-21:30,Current,ENET,Online,Off-Us,584195,757215,-173020,32,53,85
2026-04-28,21:00-21:30,Current,TELL,Offline,On-Us,344053,517695,-173642,71,208,279
2026-04-28,21:00-21:30,Current,TELL,Offline,Off-Us,297388,479142,-181754,171,238,409
