Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-28,00:30-01:00,Fixed,ATM,Offline,On-Us,597062,936215,-339153,246,84,330
2026-04-28,00:30-01:00,Fixed,ATM,Offline,Off-Us,331752,904285,-572533,104,52,156
2026-04-28,00:30-01:00,Fixed,BCMS,Online,On-Us,511265,348787,162478,102,171,273
2026-04-28,00:30-01:00,Fixed,BCMS,Online,Off-Us,665320,60831,604489,14,242,256
2026-04-28,00:30-01:00,Fixed,ENET,Online,On-Us,286814,219553,67261,98,92,190
2026-04-28,00:30-01:00,Fixed,ENET,Online,Off-Us,513358,823353,-309995,57,77,134
2026-04-28,00:30-01:00,Fixed,TELL,Offline,On-Us,644328,454779,189549,231,217,448
2026-04-28,00:30-01:00,Fixed,TELL,Offline,Off-Us,449865,500590,-50725,208,13,221
2026-04-28,00:30-01:00,Saving,ATM,Offline,On-Us,39557,559711,-520154,114,202,316
2026-04-28,00:30-01:00,Saving,ATM,Offline,Off-Us,996219,14760,981459,176,282,458
2026-04-28,00:30-01:00,Saving,BCMS,Online,On-Us,199834,18786,181048,14,138,152
2026-04-28,00:30-01:00,Saving,BCMS,Online,Off-Us,237256,727213,-489957,188,170,358
2026-04-28,00:30-01:00,Saving,ENET,Online,On-Us,135193,107697,27496,208,268,476
2026-04-28,00:30-01:00,Saving,ENET,Online,Off-Us,617265,320984,296281,97,44,141
2026-04-28,00:30-01:00,Saving,TELL,Offline,On-Us,863862,47939,815923,164,159,323
2026-04-28,00:30-01:00,Saving,TELL,Offline,Off-Us,478073,763187,-285114,278,279,557
2026-04-28,00:30-01:00,Current,ATM,Offline,On-Us,354245,454730,-100485,80,186,266
2026-04-28,00:30-01:00,Current,ATM,Offline,Off-Us,945169,513989,431180,195,107,302
2026-04-28,00:30-01:00,Current,BCMS,Online,On-Us,172892,994138,-821246,218,20,238
2026-04-28,00:30-01:00,Current,BCMS,Online,Off-Us,239513,235217,4296,79,119,198
2026-04-28,00:30-01:00,Current,ENET,Online,On-Us,769735,22977,746758,270,97,367
2026-04-28,00:30-01:00,Current,ENET,Online,Off-Us,129144,384398,-255254,31,203,234
2026-04-28,00:30-01:00,Current,TELL,Offline,On-Us,919123,671425,247698,142,284,426
2026-04-28,00:30-01:00,Current,TELL,Offline,Off-Us,653404,50947,602457,36,66,102
