Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-02,11:00-11:30,Fixed,ATM,Offline,On-Us,509153,701499,-192346,173,128,301
2026-05-02,11:00-11:30,Fixed,ATM,Offline,Off-Us,898390,586039,312351,168,73,241
2026-05-02,11:00-11:30,Fixed,BCMS,Online,On-Us,684931,588969,95962,177,87,264
2026-05-02,11:00-11:30,Fixed,BCMS,Online,Off-Us,14210,931637,-917427,48,123,171
2026-05-02,11:00-11:30,Fixed,ENET,Online,On-Us,812403,404086,408317,101,216,317
2026-05-02,11:00-11:30,Fixed,ENET,Online,Off-Us,693211,60116,633095,272,157,429
2026-05-02,11:00-11:30,Fixed,TELL,Offline,On-Us,696223,418692,277531,129,253,382
2026-05-02,11:00-11:30,Fixed,TELL,Offline,Off-Us,688758,383123,305635,209,43,252
2026-05-02,11:00-11:30,Saving,ATM,Offline,On-Us,329075,765982,-436907,153,254,407
2026-05-02,11:00-11:30,Saving,ATM,Offline,Off-Us,47220,379093,-331873,175,139,314
2026-05-02,11:00-11:30,Saving,BCMS,Online,On-Us,596301,76253,520048,101,45,146
2026-05-02,11:00-11:30,Saving,BCMS,Online,Off-Us,386177,90678,295499,231,148,379
2026-05-02,11:00-11:30,Saving,ENET,Online,On-Us,75519,81257,-5738,187,179,366
2026-05-02,11:00-11:30,Saving,ENET,Online,Off-Us,449068,284813,164255,20,57,77
2026-05-02,11:00-11:30,Saving,TELL,Offline,On-Us,604223,755914,-151691,204,119,323
2026-05-02,11:00-11:30,Saving,TELL,Offline,Off-Us,619639,336635,283004,242,291,533
2026-05-02,11:00-11:30,Current,ATM,Offline,On-Us,520776,375130,145646,106,41,147
2026-05-02,11:00-11:30,Current,ATM,Offline,Off-Us,500338,842455,-342117,12,81,93
2026-05-02,11:00-11:30,Current,BCMS,Online,On-Us,19042,265940,-246898,98,233,331
2026-05-02,11:00-11:30,Current,BCMS,Online,Off-Us,165985,699047,-533062,19,47,66
2026-05-02,11:00-11:30,Current,ENET,Online,On-Us,653000,908986,-255986,266,60,326
2026-05-02,11:00-11:30,Current,ENET,Online,Off-Us,142559,764374,-621815,57,87,144
2026-05-02,11:00-11:30,Current,TELL,Offline,On-Us,322417,76851,245566,115,135,250
2026-05-02,11:00-11:30,Current,TELL,Offline,Off-Us,788421,751254,37167,232,217,449
