Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-02,09:30-10:00,Fixed,ATM,Offline,On-Us,814483,332120,482363,170,120,290
2026-05-02,09:30-10:00,Fixed,ATM,Offline,Off-Us,753291,848920,-95629,40,242,282
2026-05-02,09:30-10:00,Fixed,BCMS,Online,On-Us,594093,432694,161399,124,245,369
2026-05-02,09:30-10:00,Fixed,BCMS,Online,Off-Us,236983,109313,127670,21,26,47
2026-05-02,09:30-10:00,Fixed,ENET,Online,On-Us,560105,676978,-116873,74,264,338
2026-05-02,09:30-10:00,Fixed,ENET,Online,Off-Us,985815,556615,429200,194,96,290
2026-05-02,09:30-10:00,Fixed,TELL,Offline,On-Us,148990,977190,-828200,73,51,124
2026-05-02,09:30-10:00,Fixed,TELL,Offline,Off-Us,386253,765344,-379091,293,239,532
2026-05-02,09:30-10:00,Saving,ATM,Offline,On-Us,96865,960653,-863788,297,154,451
2026-05-02,09:30-10:00,Saving,ATM,Offline,Off-Us,333799,164016,169783,119,196,315
2026-05-02,09:30-10:00,Saving,BCMS,Online,On-Us,855266,689901,165365,155,101,256
2026-05-02,09:30-10:00,Saving,BCMS,Online,Off-Us,453976,932372,-478396,270,246,516
2026-05-02,09:30-10:00,Saving,ENET,Online,On-Us,272379,280031,-7652,267,35,302
2026-05-02,09:30-10:00,Saving,ENET,Online,Off-Us,117889,521373,-403484,111,94,205
2026-05-02,09:30-10:00,Saving,TELL,Offline,On-Us,911939,679587,232352,24,281,305
2026-05-02,09:30-10:00,Saving,TELL,Offline,Off-Us,430883,835329,-404446,186,86,272
2026-05-02,09:30-10:00,Current,ATM,Offline,On-Us,233375,948895,-715520,239,247,486
2026-05-02,09:30-10:00,Current,ATM,Offline,Off-Us,474969,138471,336498,232,215,447
2026-05-02,09:30-10:00,Current,BCMS,Online,On-Us,715095,339648,375447,220,107,327
2026-05-02,09:30-10:00,Current,BCMS,Online,Off-Us,204450,490765,-286315,13,68,81
2026-05-02,09:30-10:00,Current,ENET,Online,On-Us,292193,955280,-663087,43,34,77
2026-05-02,09:30-10:00,Current,ENET,Online,Off-Us,969933,800264,169669,194,89,283
2026-05-02,09:30-10:00,Current,TELL,Offline,On-Us,853196,460669,392527,286,43,329
2026-05-02,09:30-10:00,Current,TELL,Offline,Off-Us,25780,972629,-946849,200,177,377
