Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-05-02,01:00-01:30,Fixed,ATM,Offline,On-Us,509092,8051,501041,37,23,60
2026-05-02,01:00-01:30,Fixed,ATM,Offline,Off-Us,622977,687932,-64955,166,80,246
2026-05-02,01:00-01:30,Fixed,BCMS,Online,On-Us,313223,556115,-242892,140,102,242
2026-05-02,01:00-01:30,Fixed,BCMS,Online,Off-Us,49239,307565,-258326,204,203,407
2026-05-02,01:00-01:30,Fixed,ENET,Online,On-Us,715557,907211,-191654,152,296,448
2026-05-02,01:00-01:30,Fixed,ENET,Online,Off-Us,643186,456034,187152,232,265,497
2026-05-02,01:00-01:30,Fixed,TELL,Offline,On-Us,430398,52431,377967,179,234,413
2026-05-02,01:00-01:30,Fixed,TELL,Offline,Off-Us,274864,169690,105174,19,170,189
2026-05-02,01:00-01:30,Saving,ATM,Offline,On-Us,330036,444167,-114131,198,261,459
2026-05-02,01:00-01:30,Saving,ATM,Offline,Off-Us,793002,464619,328383,186,286,472
2026-05-02,01:00-01:30,Saving,BCMS,Online,On-Us,935815,30601,905214,242,168,410
2026-05-02,01:00-01:30,Saving,BCMS,Online,Off-Us,805312,334424,470888,125,109,234
2026-05-02,01:00-01:30,Saving,ENET,Online,On-Us,819209,531021,288188,26,228,254
2026-05-02,01:00-01:30,Saving,ENET,Online,Off-Us,137212,254297,-117085,201,143,344
2026-05-02,01:00-01:30,Saving,TELL,Offline,On-Us,837738,424082,413656,207,77,284
2026-05-02,01:00-01:30,Saving,TELL,Offline,Off-Us,895786,664307,231479,106,225,331
2026-05-02,01:00-01:30,Current,ATM,Offline,On-Us,352853,734630,-381777,160,38,198
2026-05-02,01:00-01:30,Current,ATM,Offline,Off-Us,113664,415750,-302086,183,188,371
2026-05-02,01:00-01:30,Current,BCMS,Online,On-Us,240021,970302,-730281,39,15,54
2026-05-02,01:00-01:30,Current,BCMS,Online,Off-Us,728542,977184,-248642,229,93,322
2026-05-02,01:00-01:30,Current,ENET,Online,On-Us,897135,195809,701326,72,100,172
2026-05-02,01:00-01:30,Current,ENET,Online,Off-Us,159546,308399,-148853,104,242,346
2026-05-02,01:00-01:30,Current,TELL,Offline,On-Us,448981,924166,-475185,256,253,509
2026-05-02,01:00-01:30,Current,TELL,Offline,Off-Us,325704,420726,-95022,80,172,252
