Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-27,08:00-08:30,Fixed,ATM,Offline,On-Us,399407,626410,-227003,283,161,444
2026-04-27,08:00-08:30,Fixed,ATM,Offline,Off-Us,475755,530108,-54353,232,61,293
2026-04-27,08:00-08:30,Fixed,BCMS,Online,On-Us,831621,735869,95752,70,293,363
2026-04-27,08:00-08:30,Fixed,BCMS,Online,Off-Us,755855,907534,-151679,122,231,353
2026-04-27,08:00-08:30,Fixed,ENET,Online,On-Us,473489,931230,-457741,128,222,350
2026-04-27,08:00-08:30,Fixed,ENET,Online,Off-Us,355395,867611,-512216,244,215,459
2026-04-27,08:00-08:30,Fixed,TELL,Offline,On-Us,436196,765054,-328858,60,171,231
2026-04-27,08:00-08:30,Fixed,TELL,Offline,Off-Us,447494,327704,119790,142,202,344
2026-04-27,08:00-08:30,Saving,ATM,Offline,On-Us,999914,160053,839861,254,45,299
2026-04-27,08:00-08:30,Saving,ATM,Offline,Off-Us,95656,872176,-776520,55,58,113
2026-04-27,08:00-08:30,Saving,BCMS,Online,On-Us,452855,101255,351600,202,77,279
2026-04-27,08:00-08:30,Saving,BCMS,Online,Off-Us,583397,62894,520503,299,298,597
2026-04-27,08:00-08:30,Saving,ENET,Online,On-Us,345658,702559,-356901,74,221,295
2026-04-27,08:00-08:30,Saving,ENET,Online,Off-Us,370774,916043,-545269,228,37,265
2026-04-27,08:00-08:30,Saving,TELL,Offline,On-Us,301601,629575,-327974,171,191,362
2026-04-27,08:00-08:30,Saving,TELL,Offline,Off-Us,108633,605991,-497358,271,119,390
2026-04-27,08:00-08:30,Current,ATM,Offline,On-Us,162246,688637,-526391,258,125,383
2026-04-27,08:00-08:30,Current,ATM,Offline,Off-Us,888432,113475,774957,191,295,486
2026-04-27,08:00-08:30,Current,BCMS,Online,On-Us,385415,120465,264950,154,126,280
2026-04-27,08:00-08:30,Current,BCMS,Online,Off-Us,846432,449956,396476,299,296,595
2026-04-27,08:00-08:30,Current,ENET,Online,On-Us,27529,638577,-611048,148,25,173
2026-04-27,08:00-08:30,Current,ENET,Online,Off-Us,189179,286544,-97365,170,184,354
2026-04-27,08:00-08:30,Current,TELL,Offline,On-Us,368074,6402,361672,104,84,188
2026-04-27,08:00-08:30,Current,TELL,Offline,Off-Us,593830,689275,-95445,217,46,263
