Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-27,18:30-19:00,Fixed,ATM,Offline,On-Us,339375,738253,-398878,161,159,320
2026-04-27,18:30-19:00,Fixed,ATM,Offline,Off-Us,600556,280329,320227,275,59,334
2026-04-27,18:30-19:00,Fixed,BCMS,Online,On-Us,142175,1009539,-867364,222,41,263
2026-04-27,18:30-19:00,Fixed,BCMS,Online,Off-Us,290794,909165,-618371,76,78,154
2026-04-27,18:30-19:00,Fixed,ENET,Online,On-Us,261805,153347,108458,176,137,313
2026-04-27,18:30-19:00,Fixed,ENET,Online,Off-Us,798462,884532,-86070,213,261,474
2026-04-27,18:30-19:00,Fixed,TELL,Offline,On-Us,149077,605474,-456397,149,223,372
2026-04-27,18:30-19:00,Fixed,TELL,Offline,Off-Us,393396,473947,-80551,50,58,108
2026-04-27,18:30-19:00,Saving,ATM,Offline,On-Us,422419,540659,-118240,154,199,353
2026-04-27,18:30-19:00,Saving,ATM,Offline,Off-Us,476782,996413,-519631,261,178,439
2026-04-27,18:30-19:00,Saving,BCMS,Online,On-Us,610224,2593,607631,59,245,304
2026-04-27,18:30-19:00,Saving,BCMS,Online,Off-Us,665678,696405,-30727,195,43,238
2026-04-27,18:30-19:00,Saving,ENET,Online,On-Us,834328,560384,273944,215,122,337
2026-04-27,18:30-19:00,Saving,ENET,Online,Off-Us,450513,864915,-414402,120,264,384
2026-04-27,18:30-19:00,Saving,TELL,Offline,On-Us,281581,338548,-56967,157,183,340
2026-04-27,18:30-19:00,Saving,TELL,Offline,Off-Us,573896,606007,-32111,78,300,378
2026-04-27,18:30-19:00,Current,ATM,Offline,On-Us,893829,508913,384916,187,35,222
2026-04-27,18:30-19:00,Current,ATM,Offline,Off-Us,48174,104411,-56237,247,19,266
2026-04-27,18:30-19:00,Current,BCMS,Online,On-Us,130272,974581,-844309,92,236,328
2026-04-27,18:30-19:00,Current,BCMS,Online,Off-Us,478693,708,477985,231,114,345
2026-04-27,18:30-19:00,Current,ENET,Online,On-Us,722040,953582,-231542,79,165,244
2026-04-27,18:30-19:00,Current,ENET,Online,Off-Us,166699,916899,-750200,152,58,210
2026-04-27,18:30-19:00,Current,TELL,Offline,On-Us,686385,377943,308442,140,53,193
2026-04-27,18:30-19:00,Current,TELL,Offline,Off-Us,389906,696787,-306881,96,37,133
