Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-27,20:30-21:00,Fixed,ATM,Offline,On-Us,515929,1007875,-491946,42,83,125
2026-04-27,20:30-21:00,Fixed,ATM,Offline,Off-Us,746221,293418,452803,59,33,92
2026-04-27,20:30-21:00,Fixed,BCMS,Online,On-Us,966026,242716,723310,278,222,500
2026-04-27,20:30-21:00,Fixed,BCMS,Online,Off-Us,734891,939081,-204190,202,245,447
2026-04-27,20:30-21:00,Fixed,ENET,Online,On-Us,784229,89026,695203,60,269,329
2026-04-27,20:30-21:00,Fixed,ENET,Online,Off-Us,139999,668169,-528170,213,49,262
2026-04-27,20:30-21:00,Fixed,TELL,Offline,On-Us,620647,595403,25244,43,233,276
2026-04-27,20:30-21:00,Fixed,TELL,Offline,Off-Us,694622,137057,557565,133,160,293
2026-04-27,20:30-21:00,Saving,ATM,Offline,On-Us,273668,892247,-618579,173,212,385
2026-04-27,20:30-21:00,Saving,ATM,Offline,Off-Us,734764,872310,-137546,179,173,352
2026-04-27,20:30-21:00,Saving,BCMS,Online,On-Us,474751,285166,189585,131,49,180
2026-04-27,20:30-21:00,Saving,BCMS,Online,Off-Us,989388,212559,776829,81,66,147
2026-04-27,20:30-21:00,Saving,ENET,Online,On-Us,162959,110790,52169,96,241,337
2026-04-27,20:30-21:00,Saving,ENET,Online,Off-Us,488694,329287,159407,220,72,292
2026-04-27,20:30-21:00,Saving,TELL,Offline,On-Us,561957,375691,186266,118,242,360
2026-04-27,20:30-21:00,Saving,TELL,Offline,Off-Us,323284,485854,-162570,147,72,219
2026-04-27,20:30-21:00,Current,ATM,Offline,On-Us,94813,165271,-70458,167,31,198
2026-04-27,20:30-21:00,Current,ATM,Offline,Off-Us,225465,876530,-651065,179,86,265
2026-04-27,20:30-21:00,Current,BCMS,Online,On-Us,95643,745702,-650059,139,193,332
2026-04-27,20:30-21:00,Current,BCMS,Online,Off-Us,415492,538401,-122909,37,164,201
2026-04-27,20:30-21:00,Current,ENET,Online,On-Us,272804,859926,-587122,101,26,127
2026-04-27,20:30-21:00,Current,ENET,Online,Off-Us,998345,424035,574310,243,295,538
2026-04-27,20:30-21:00,Current,TELL,Offline,On-Us,784417,576843,207574,139,59,198
2026-04-27,20:30-21:00,Current,TELL,Offline,Off-Us,484487,106857,377630,83,73,156
