Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-27,07:30-08:00,Fixed,ATM,Offline,On-Us,417479,289282,128197,109,73,182
2026-04-27,07:30-08:00,Fixed,ATM,Offline,Off-Us,995109,889227,105882,244,57,301
2026-04-27,07:30-08:00,Fixed,BCMS,Online,On-Us,694963,222409,472554,22,36,58
2026-04-27,07:30-08:00,Fixed,BCMS,Online,Off-Us,825013,349709,475304,136,75,211
2026-04-27,07:30-08:00,Fixed,ENET,Online,On-Us,825206,592002,233204,117,46,163
2026-04-27,07:30-08:00,Fixed,ENET,Online,Off-Us,870127,802325,67802,295,117,412
2026-04-27,07:30-08:00,Fixed,TELL,Offline,On-Us,614867,226441,388426,131,179,310
2026-04-27,07:30-08:00,Fixed,TELL,Offline,Off-Us,811984,154721,657263,13,152,165
2026-04-27,07:30-08:00,Saving,ATM,Offline,On-Us,900104,151716,748388,78,287,365
2026-04-27,07:30-08:00,Saving,ATM,Offline,Off-Us,262829,837302,-574473,101,67,168
2026-04-27,07:30-08:00,Saving,BCMS,Online,On-Us,693169,908536,-215367,25,78,103
2026-04-27,07:30-08:00,Saving,BCMS,Online,Off-Us,15582,375644,-360062,133,176,309
2026-04-27,07:30-08:00,Saving,ENET,Online,On-Us,16547,182710,-166163,147,37,184
2026-04-27,07:30-08:00,Saving,ENET,Online,Off-Us,132915,777747,-644832,227,280,507
2026-04-27,07:30-08:00,Saving,TELL,Offline,On-Us,119169,781886,-662717,44,254,298
2026-04-27,07:30-08:00,Saving,TELL,Offline,Off-Us,470050,815809,-345759,197,273,470
2026-04-27,07:30-08:00,Current,ATM,Offline,On-Us,622503,114351,508152,243,268,511
2026-04-27,07:30-08:00,Current,ATM,Offline,Off-Us,232311,991340,-759029,34,277,311
2026-04-27,07:30-08:00,Current,BCMS,Online,On-Us,316282,480292,-164010,27,42,69
2026-04-27,07:30-08:00,Current,BCMS,Online,Off-Us,502248,888456,-386208,217,229,446
2026-04-27,07:30-08:00,Current,ENET,Online,On-Us,719425,113206,606219,263,238,501
2026-04-27,07:30-08:00,Current,ENET,Online,Off-Us,77060,942949,-865889,53,175,228
2026-04-27,07:30-08:00,Current,TELL,Offline,On-Us,637846,155539,482307,45,75,120
2026-04-27,07:30-08:00,Current,TELL,Offline,Off-Us,288375,654644,-366269,292,177,469
