Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,13:30-14:00,Fixed,ATM,Offline,On-Us,248617,38518,210099,108,83,191
2026-04-29,13:30-14:00,Fixed,ATM,Offline,Off-Us,314267,897670,-583403,122,79,201
2026-04-29,13:30-14:00,Fixed,BCMS,Online,On-Us,631394,578888,52506,122,194,316
2026-04-29,13:30-14:00,Fixed,BCMS,Online,Off-Us,290870,134733,156137,228,49,277
2026-04-29,13:30-14:00,Fixed,ENET,Online,On-Us,576558,267352,309206,145,206,351
2026-04-29,13:30-14:00,Fixed,ENET,Online,Off-Us,681332,947556,-266224,95,215,310
2026-04-29,13:30-14:00,Fixed,TELL,Offline,On-Us,478221,87298,390923,142,228,370
2026-04-29,13:30-14:00,Fixed,TELL,Offline,Off-Us,985870,728252,257618,85,285,370
2026-04-29,13:30-14:00,Saving,ATM,Offline,On-Us,213660,73985,139675,149,109,258
2026-04-29,13:30-14:00,Saving,ATM,Offline,Off-Us,749149,390219,358930,300,272,572
2026-04-29,13:30-14:00,Saving,BCMS,Online,On-Us,634330,172011,462319,226,89,315
2026-04-29,13:30-14:00,Saving,BCMS,Online,Off-Us,331727,826051,-494324,234,205,439
2026-04-29,13:30-14:00,Saving,ENET,Online,On-Us,27168,632928,-605760,138,50,188
2026-04-29,13:30-14:00,Saving,ENET,Online,Off-Us,283246,130674,152572,284,67,351
2026-04-29,13:30-14:00,Saving,TELL,Offline,On-Us,717204,575006,142198,220,44,264
2026-04-29,13:30-14:00,Saving,TELL,Offline,Off-Us,345356,671274,-325918,57,196,253
2026-04-29,13:30-14:00,Current,ATM,Offline,On-Us,953412,349718,603694,151,85,236
2026-04-29,13:30-14:00,Current,ATM,Offline,Off-Us,911060,836865,74195,127,151,278
2026-04-29,13:30-14:00,Current,BCMS,Online,On-Us,10342,102704,-92362,205,124,329
2026-04-29,13:30-14:00,Current,BCMS,Online,Off-Us,397024,998016,-600992,65,74,139
2026-04-29,13:30-14:00,Current,ENET,Online,On-Us,184267,552049,-367782,168,261,429
2026-04-29,13:30-14:00,Current,ENET,Online,Off-Us,100181,554654,-454473,190,155,345
2026-04-29,13:30-14:00,Current,TELL,Offline,On-Us,578333,284220,294113,62,35,97
2026-04-29,13:30-14:00,Current,TELL,Offline,Off-Us,179041,333443,-154402,211,103,314
